Time,Acel. X,Acel. Y,Acel. Z,Rot. X,Rot. Y,Rot. Z,time_diff
0,0.647891891891892,-0.3801351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,
35,0.647891891891892,-0.3701351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
70,0.637891891891892,-0.3801351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
105,0.647891891891892,-0.3701351351351351,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
140,0.637891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
175,0.647891891891892,-0.3701351351351351,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
210,0.647891891891892,-0.36013513513513506,9.825135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
245,0.6578918918918919,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
280,0.637891891891892,-0.36013513513513506,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
315,0.637891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
350,0.627891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,-0.00981081081081081,35.0
385,0.627891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
424,0.627891891891892,-0.3701351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,39.0
459,0.627891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
494,0.627891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
529,0.637891891891892,-0.36013513513513506,9.755135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
564,0.617891891891892,-0.3701351351351351,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
599,0.647891891891892,-0.35013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
634,0.637891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
669,0.627891891891892,-0.35013513513513506,9.775135135135136,0.004810810810810806,0.0,-0.00981081081081081,35.0
704,0.647891891891892,-0.34013513513513516,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
739,0.647891891891892,-0.36013513513513506,9.755135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
774,0.627891891891892,-0.35013513513513506,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
809,0.637891891891892,-0.35013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
862,0.617891891891892,-0.3701351351351351,9.755135135135136,0.004810810810810806,0.0,0.0001891891891891892,53.0
897,0.637891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
932,0.627891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
979,0.637891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,47.0
1014,0.6578918918918919,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1049,0.627891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
1084,0.627891891891892,-0.34013513513513516,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
1119,0.627891891891892,-0.3801351351351351,9.755135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
1154,0.627891891891892,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
1189,0.637891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
1224,0.647891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1259,0.6578918918918919,-0.35013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1298,0.627891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,39.0
1333,0.647891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1368,0.627891891891892,-0.36013513513513506,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1403,0.637891891891892,-0.3701351351351351,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
1438,0.637891891891892,-0.35013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1473,0.637891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1508,0.637891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1543,0.637891891891892,-0.3701351351351351,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1578,0.6578918918918919,-0.3801351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
1613,0.627891891891892,-0.3801351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1648,0.637891891891892,-0.3801351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1683,0.627891891891892,-0.33013513513513515,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
1722,0.637891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,39.0
1757,0.647891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1792,0.637891891891892,-0.3701351351351351,9.755135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
1827,0.647891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
1862,0.647891891891892,-0.3701351351351351,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
1897,0.637891891891892,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
1932,0.637891891891892,-0.3801351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
1967,0.627891891891892,-0.3701351351351351,9.755135135135136,0.004810810810810806,0.0,-0.00981081081081081,35.0
2002,0.627891891891892,-0.34013513513513516,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
2037,0.647891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,-0.00981081081081081,35.0
2072,0.647891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
2107,0.647891891891892,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
2158,0.637891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,-0.00981081081081081,51.0
2193,0.627891891891892,-0.36013513513513506,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
2227,0.647891891891892,-0.3801351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,34.0
2276,0.627891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,49.0
2311,0.647891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
2358,0.627891891891892,-0.34013513513513516,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,47.0
2392,0.627891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
2427,0.647891891891892,-0.34013513513513516,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
2462,0.647891891891892,-0.35013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
2497,0.647891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
2532,0.637891891891892,-0.35013513513513506,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
2567,0.637891891891892,-0.34013513513513516,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
2607,0.637891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,40.0
2642,0.627891891891892,-0.35013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
2677,0.647891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
2711,0.637891891891892,-0.35013513513513506,9.755135135135136,0.004810810810810806,0.0,0.0001891891891891892,34.0
2746,0.627891891891892,-0.36013513513513506,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
2781,0.637891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
2816,0.637891891891892,-0.3701351351351351,9.825135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
2851,0.637891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
2886,0.637891891891892,-0.3801351351351351,9.785135135135135,0.004810810810810806,0.0,-0.00981081081081081,35.0
2920,0.627891891891892,-0.35013513513513506,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
2955,0.647891891891892,-0.3801351351351351,9.755135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
2990,0.637891891891892,-0.3801351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3030,0.627891891891892,-0.3701351351351351,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,40.0
3065,0.627891891891892,-0.3801351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3100,0.647891891891892,-0.3801351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
3135,0.627891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3170,0.627891891891892,-0.34013513513513516,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3204,0.627891891891892,-0.35013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,34.0
3239,0.617891891891892,-0.3701351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3274,0.637891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3309,0.6578918918918919,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3344,0.637891891891892,-0.35013513513513506,9.785135135135135,0.004810810810810806,0.0,-0.00981081081081081,35.0
3379,0.647891891891892,-0.36013513513513506,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3414,0.617891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3454,0.637891891891892,-0.36013513513513506,9.805135135135135,0.004810810810810806,0.0,-0.00981081081081081,40.0
3489,0.627891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3523,0.627891891891892,-0.34013513513513516,9.765135135135136,0.004810810810810806,0.0,-0.00981081081081081,34.0
3558,0.627891891891892,-0.3701351351351351,9.755135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
3593,0.627891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3628,0.637891891891892,-0.3701351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3663,0.627891891891892,-0.3801351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3724,0.637891891891892,-0.36013513513513506,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,61.0
3759,0.647891891891892,-0.36013513513513506,9.755135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
3794,0.647891891891892,-0.34013513513513516,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3829,0.637891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
3863,0.637891891891892,-0.3801351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
3898,0.637891891891892,-0.3701351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
3932,0.627891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
3967,0.627891891891892,-0.35013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4002,0.647891891891892,-0.35013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4037,0.647891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4072,0.637891891891892,-0.3801351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4107,0.627891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4141,0.637891891891892,-0.35013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
4176,0.627891891891892,-0.34013513513513516,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
4211,0.617891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4246,0.637891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4286,0.627891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,40.0
4321,0.637891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4356,0.647891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4391,0.647891891891892,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
4425,0.627891891891892,-0.35013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,34.0
4460,0.627891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,-0.00981081081081081,35.0
4495,0.647891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4530,0.627891891891892,-0.35013513513513506,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
4565,0.637891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,-0.00981081081081081,35.0
4599,0.627891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
4634,0.647891891891892,-0.36013513513513506,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4669,0.627891891891892,-0.3701351351351351,9.805135135135135,0.004810810810810806,0.0,-0.00981081081081081,35.0
4709,0.637891891891892,-0.3801351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,40.0
4744,0.637891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4779,0.647891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4814,0.637891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,-0.00981081081081081,35.0
4849,0.627891891891892,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
4883,0.627891891891892,-0.35013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
4918,0.627891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
4953,0.627891891891892,-0.36013513513513506,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
4988,0.627891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
5023,0.637891891891892,-0.3701351351351351,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
5058,0.627891891891892,-0.34013513513513516,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
5106,0.637891891891892,-0.35013513513513506,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,48.0
5146,0.647891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,40.0
5194,0.637891891891892,-0.36013513513513506,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,48.0
5229,0.647891891891892,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
5263,0.627891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
5298,0.647891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
5333,0.637891891891892,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
5368,0.6578918918918919,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
5403,0.637891891891892,-0.3701351351351351,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
5437,0.627891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
5472,0.617891891891892,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
5507,0.637891891891892,-0.35013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
5542,0.637891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
5582,0.637891891891892,-0.35013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,40.0
5617,0.617891891891892,-0.35013513513513506,9.815135135135135,0.004810810810810806,0.0,-0.00981081081081081,35.0
5652,0.637891891891892,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
5686,0.627891891891892,-0.35013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
5721,0.647891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
5756,0.647891891891892,-0.36013513513513506,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
5791,0.637891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
5826,0.647891891891892,-0.3801351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
5860,0.647891891891892,-0.35013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,34.0
5895,0.647891891891892,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
5930,0.637891891891892,-0.36013513513513506,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
5965,0.627891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6005,0.6578918918918919,-0.35013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,40.0
6040,0.647891891891892,-0.3701351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6075,0.647891891891892,-0.3801351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6109,0.627891891891892,-0.3701351351351351,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,34.0
6144,0.637891891891892,-0.36013513513513506,9.755135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
6179,0.647891891891892,-0.34013513513513516,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6214,0.637891891891892,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
6249,0.647891891891892,-0.3701351351351351,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6283,0.647891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
6318,0.6678918918918919,-0.3701351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6353,0.637891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6388,0.637891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6441,0.647891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,53.0
6476,0.637891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6511,0.637891891891892,-0.3701351351351351,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6545,0.647891891891892,-0.3701351351351351,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,34.0
6580,0.647891891891892,-0.35013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6615,0.627891891891892,-0.3701351351351351,9.755135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
6663,0.637891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,48.0
6698,0.637891891891892,-0.35013513513513506,9.755135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
6733,0.617891891891892,-0.3801351351351351,9.805135135135135,0.004810810810810806,0.0,-0.00981081081081081,35.0
6768,0.647891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6802,0.647891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
6837,0.6578918918918919,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
6877,0.637891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,40.0
6912,0.627891891891892,-0.35013513513513506,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6947,0.627891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
6982,0.637891891891892,-0.3701351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7016,0.637891891891892,-0.36013513513513506,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
7051,0.637891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7086,0.627891891891892,-0.36013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7121,0.6578918918918919,-0.3701351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7155,0.637891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,34.0
7190,0.627891891891892,-0.36013513513513506,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7225,0.637891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7260,0.637891891891892,-0.3701351351351351,9.835135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
7300,0.617891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,40.0
7335,0.637891891891892,-0.36013513513513506,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7370,0.627891891891892,-0.36013513513513506,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
7404,0.637891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,34.0
7439,0.637891891891892,-0.34013513513513516,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
7474,0.637891891891892,-0.3801351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
7509,0.647891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7544,0.637891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7578,0.637891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,34.0
7613,0.637891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7648,0.637891891891892,-0.3801351351351351,9.745135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
7683,0.627891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7723,0.617891891891892,-0.35013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,40.0
7758,0.627891891891892,-0.3801351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7804,0.627891891891892,-0.36013513513513506,9.845135135135136,0.004810810810810806,0.0,0.0001891891891891892,46.0
7839,0.647891891891892,-0.3701351351351351,9.735135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7874,0.647891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
7909,0.627891891891892,-0.35013513513513506,9.785135135135135,0.004810810810810806,0.0,-0.00981081081081081,35.0
7943,0.627891891891892,-0.3701351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
7978,0.627891891891892,-0.36013513513513506,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
8013,0.627891891891892,-0.36013513513513506,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
8048,0.637891891891892,-0.3701351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
8096,0.647891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,48.0
8131,0.647891891891892,-0.3801351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
8171,0.637891891891892,-0.3801351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,40.0
8206,0.637891891891892,-0.3801351351351351,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
8240,0.647891891891892,-0.36013513513513506,9.825135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
8275,0.627891891891892,-0.36013513513513506,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
8310,0.637891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,-0.00981081081081081,35.0
8345,0.637891891891892,-0.3701351351351351,9.815135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
8379,0.617891891891892,-0.3701351351351351,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,34.0
8414,0.627891891891892,-0.36013513513513506,9.825135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
8449,0.637891891891892,-0.36013513513513506,9.765135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
8484,0.627891891891892,-0.35013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
8518,0.637891891891892,-0.3701351351351351,9.765135135135136,0.004810810810810806,0.0,-0.00981081081081081,34.0
8559,0.637891891891892,-0.3701351351351351,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,41.0
8593,0.627891891891892,-0.36013513513513506,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
8628,0.647891891891892,-0.3701351351351351,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
8663,0.637891891891892,-0.36013513513513506,9.785135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
8698,0.637891891891892,-0.3801351351351351,9.775135135135136,0.004810810810810806,0.0,0.0001891891891891892,35.0
8732,0.637891891891892,-0.35013513513513506,9.795135135135135,0.004810810810810806,0.0,0.0001891891891891892,34.0
8767,0.647891891891892,-0.3701351351351351,9.805135135135135,0.004810810810810806,0.0,0.0001891891891891892,35.0
