Time,Acel. X,Acel. Y,Acel. Z,Rot. X,Rot. Y,Rot. Z,time_diff
0,-0.1121081081081081,1.319864864864865,11.205135135135135,0.034810810810810805,-0.15000000000000002,-0.09981081081081082,
3,-1.562108108108108,-0.49013513513513507,8.655135135135135,0.05481081081081081,-0.08,-0.11981081081081081,3.0
6,1.4678918918918917,-0.5701351351351351,12.205135135135135,0.024810810810810813,-0.03,-0.07981081081081082,3.0
9,2.9278918918918917,0.5798648648648649,13.425135135135136,0.08481081081081082,-0.09000000000000001,-0.06981081081081082,3.0
12,1.1378918918918919,1.259864864864865,10.555135135135135,0.004810810810810809,-0.05,-0.06981081081081082,3.0
14,-0.31210810810810813,-0.1301351351351351,8.785135135135135,0.014810810810810817,0.020000000000000004,-0.08981081081081081,2.0
17,2.087891891891892,-0.6001351351351351,13.625135135135135,-0.02518918918918919,0.060000000000000005,-0.059810810810810806,3.0
20,3.9678918918918917,0.6898648648648649,14.715135135135135,0.024810810810810813,-0.020000000000000004,-0.06981081081081082,3.0
23,0.767891891891892,0.5098648648648649,8.725135135135135,-0.04518918918918919,0.060000000000000005,-0.08981081081081081,3.0
25,0.39789189189189195,-0.2601351351351351,9.785135135135135,0.014810810810810817,0.08,-0.09981081081081082,2.0
28,2.227891891891892,-0.2401351351351351,15.265135135135136,-0.005189189189189186,0.09,-0.04981081081081081,3.0
31,3.957891891891892,1.3898648648648648,16.105135135135136,0.1248108108108108,0.0,-0.04981081081081081,3.0
34,0.637891891891892,1.489864864864865,9.375135135135135,0.044810810810810814,0.07,-0.06981081081081082,3.0
37,0.26789189189189183,0.9798648648648649,9.455135135135135,0.10481081081081081,0.09,-0.07981081081081082,3.0
39,1.667891891891892,1.9998648648648647,13.015135135135136,0.024810810810810813,0.12000000000000001,-0.059810810810810806,2.0
42,3.1778918918918917,3.279864864864865,12.025135135135136,0.05481081081081081,0.05,-0.07981081081081082,3.0
45,-0.5921081081081081,1.9498648648648649,5.6151351351351355,-0.08518918918918919,0.11,-0.11981081081081081,3.0
48,0.42789189189189186,0.17986486486486486,8.235135135135135,-0.1051891891891892,0.12000000000000001,-0.11981081081081081,3.0
50,0.24789189189189187,1.589864864864865,11.055135135135135,-0.1251891891891892,0.14,-0.11981081081081081,2.0
53,1.457891891891892,3.099864864864865,9.575135135135135,-0.04518918918918919,0.07,-0.13981081081081081,3.0
56,-2.172108108108108,1.1998648648648649,4.275135135135136,-0.1051891891891892,0.1,-0.1598108108108108,3.0
59,-0.6721081081081081,-0.2601351351351351,7.265135135135136,-0.1351891891891892,0.1,-0.13981081081081081,3.0
62,-0.5521081081081081,1.1698648648648649,10.745135135135136,-0.11518918918918919,0.1,-0.1298108108108108,3.0
64,1.2778918918918918,2.649864864864865,9.795135135135135,-0.015189189189189189,0.030000000000000002,-0.13981081081081081,2.0
67,-1.6721081081081082,0.9298648648648649,5.375135135135135,-0.05518918918918919,0.060000000000000005,-0.1498108108108108,3.0
70,0.947891891891892,-0.9301351351351351,10.005135135135136,-0.0951891891891892,0.07,-0.11981081081081081,3.0
73,2.0078918918918918,0.7498648648648649,14.125135135135135,-0.06518918918918919,-0.020000000000000004,-0.09981081081081082,3.0
75,3.027891891891892,1.359864864864865,11.855135135135136,-0.02518918918918919,-0.039999999999999994,-0.10981081081081082,2.0
78,-0.46210810810810815,-0.5101351351351351,7.725135135135135,-0.08518918918918919,0.0,-0.11981081081081081,3.0
81,2.267891891891892,-2.320135135135135,10.875135135135135,-0.0751891891891892,-0.009999999999999995,-0.07981081081081082,3.0
84,3.037891891891892,-0.36013513513513506,14.415135135135134,-0.04518918918918919,-0.09999999999999999,-0.04981081081081081,3.0
87,4.197891891891892,0.8198648648648649,12.435135135135136,-0.005189189189189186,-0.15000000000000002,-0.04981081081081081,3.0
89,0.847891891891892,-0.7501351351351352,7.585135135135136,-0.0751891891891892,-0.09999999999999999,-0.06981081081081082,2.0
92,3.2378918918918917,-2.720135135135135,11.235135135135135,-0.0951891891891892,-0.08,-0.02981081081081081,3.0
95,3.527891891891892,-0.6301351351351351,14.225135135135137,-0.0951891891891892,-0.15999999999999998,-0.00981081081081081,3.0
98,2.457891891891892,0.8398648648648649,8.945135135135136,-0.1551891891891892,-0.14,-0.019810810810810812,3.0
100,0.597891891891892,-1.810135135135135,6.045135135135135,-0.1851891891891892,-0.06999999999999999,-0.03981081081081081,2.0
103,2.667891891891892,-3.330135135135135,9.595135135135136,-0.2451891891891892,-0.03,-0.019810810810810812,3.0
106,3.027891891891892,-1.410135135135135,12.485135135135135,-0.2451891891891892,-0.06,-0.00981081081081081,3.0
109,1.897891891891892,-0.32013513513513514,7.565135135135135,-0.2951891891891892,-0.009999999999999995,-0.00981081081081081,3.0
112,-0.1321081081081081,-1.9601351351351348,5.385135135135135,-0.2551891891891892,0.060000000000000005,-0.02981081081081081,3.0
114,2.2378918918918917,-3.300135135135135,10.265135135135136,-0.3051891891891892,0.11,0.00018918918918918912,2.0
117,2.317891891891892,-0.7601351351351352,13.045135135135135,-0.2651891891891892,0.05,0.02018918918918919,3.0
120,1.207891891891892,0.8298648648648649,8.315135135135135,-0.2951891891891892,0.09,0.02018918918918919,3.0
123,-0.662108108108108,-0.810135135135135,7.915135135135136,-0.23518918918918919,0.16,-0.00981081081081081,3.0
125,0.897891891891892,-1.490135135135135,11.455135135135135,-0.2651891891891892,0.2,0.030189189189189187,2.0
128,1.8178918918918918,0.16986486486486485,14.025135135135136,-0.2051891891891892,0.11,0.050189189189189194,3.0
131,0.0678918918918919,1.9798648648648647,9.085135135135136,-0.23518918918918919,0.14,0.050189189189189194,3.0
134,-0.3621081081081082,0.3898648648648649,8.755135135135136,-0.2151891891891892,0.2,0.030189189189189187,3.0
137,1.3878918918918919,0.19986486486486485,12.245135135135136,-0.2651891891891892,0.22999999999999998,0.050189189189189194,3.0
139,3.167891891891892,2.009864864864865,15.755135135135134,-0.2451891891891892,0.14,0.06018918918918919,2.0
142,1.207891891891892,2.179864864864865,10.505135135135136,-0.3551891891891892,0.2,0.030189189189189187,3.0
145,0.8078918918918919,0.07986486486486487,9.705135135135135,-0.3351891891891892,0.28,0.00018918918918918912,3.0
148,2.1178918918918916,-0.16013513513513514,13.675135135135136,-0.3751891891891892,0.27,0.01018918918918919,3.0
150,3.707891891891892,0.8298648648648649,13.985135135135135,-0.3151891891891892,0.18,0.01018918918918919,2.0
153,1.3878918918918919,1.249864864864865,7.845135135135136,-0.3251891891891892,0.19,-0.019810810810810812,3.0
156,0.947891891891892,-0.0701351351351351,7.205135135135135,-0.23518918918918919,0.21000000000000002,-0.02981081081081081,3.0
159,1.8478918918918916,1.549864864864865,10.955135135135135,-0.2551891891891892,0.18,0.00018918918918918912,3.0
161,3.667891891891892,3.449864864864865,11.475135135135135,-0.1951891891891892,0.05,0.00018918918918918912,2.0
164,0.9578918918918921,2.999864864864865,4.825135135135135,-0.2651891891891892,0.07,-0.03981081081081081,3.0
167,1.0078918918918918,1.8498648648648648,4.765135135135136,-0.2451891891891892,0.11,-0.059810810810810806,3.0
170,1.6178918918918919,2.719864864864865,9.025135135135136,-0.2951891891891892,0.13,-0.04981081081081081,3.0
173,2.3678918918918916,3.679864864864865,6.705135135135135,-0.2451891891891892,0.08,-0.059810810810810806,3.0
175,-0.25210810810810813,2.379864864864865,3.545135135135137,-0.3151891891891892,0.07,-0.07981081081081082,2.0
178,0.3278918918918919,-0.3001351351351351,6.1151351351351355,-0.2951891891891892,0.13,-0.08981081081081081,3.0
181,0.727891891891892,0.4098648648648649,11.115135135135136,-0.28518918918918923,0.15000000000000002,-0.06981081081081082,3.0
184,1.657891891891892,1.5198648648648647,9.995135135135136,-0.23518918918918919,0.11,-0.06981081081081082,3.0
186,-0.852108108108108,0.4198648648648649,6.465135135135135,-0.2751891891891892,0.13,-0.08981081081081081,2.0
189,-0.6721081081081081,-0.9901351351351352,7.815135135135135,-0.2451891891891892,0.15000000000000002,-0.11981081081081081,3.0
192,0.7978918918918919,-0.17013513513513515,13.515135135135136,-0.2951891891891892,0.11,-0.10981081081081082,3.0
195,1.7878918918918918,1.5198648648648647,13.295135135135135,-0.23518918918918919,0.030000000000000002,-0.13981081081081081,3.0
198,-1.9521081081081082,0.2898648648648649,9.605135135135136,-0.23518918918918919,0.05,-0.1798108108108108,3.0
200,0.2578918918918918,-0.46013513513513515,12.805135135135135,-0.2051891891891892,0.060000000000000005,-0.1798108108108108,2.0
203,0.7878918918918919,0.4798648648648649,17.265135135135136,-0.16518918918918918,0.020000000000000004,-0.1598108108108108,3.0
206,1.7978918918918918,1.399864864864865,13.525135135135136,-0.0751891891891892,-0.05,-0.1698108108108108,3.0
209,-1.6521081081081082,0.16986486486486485,8.225135135135135,-0.02518918918918919,0.020000000000000004,-0.1998108108108108,3.0
211,0.727891891891892,-0.5901351351351352,7.875135135135135,0.004810810810810809,0.05,-0.1798108108108108,2.0
214,1.5278918918918918,1.249864864864865,11.025135135135136,0.004810810810810809,0.030000000000000002,-0.1698108108108108,3.0
217,1.0778918918918918,2.319864864864865,7.525135135135136,0.034810810810810805,-0.03,-0.1998108108108108,3.0
220,-2.2621081081081083,-0.36013513513513506,3.715135135135135,0.024810810810810813,-0.039999999999999994,-0.2398108108108108,3.0
223,0.39789189189189195,-1.8601351351351352,6.795135135135135,0.004810810810810809,-0.05,-0.2298108108108108,3.0
225,1.407891891891892,0.3498648648648649,10.435135135135136,0.034810810810810805,-0.09000000000000001,-0.2198108108108108,2.0
