Time,Acel. X,Acel. Y,Acel. Z,Rot. X,Rot. Y,Rot. Z
53440,1.76,0.05,-10.66,0.10,-0.08,0.06
53475,0.91,-0.69,-10.32,0.02,-0.03,0.01
53510,0.88,-0.04,-10.38,0.00,-0.09,-0.03
53546,0.91,0.00,-10.36,-0.03,-0.11,-0.08
53581,0.97,-0.14,-11.89,-0.01,-0.11,-0.11
53616,1.65,0.08,-9.38,-0.03,-0.05,-0.09
53651,1.25,0.20,-10.55,0.06,-0.10,-0.11
53686,2.74,0.31,-8.32,0.11,0.02,-0.15
53726,2.54,-0.74,-9.94,0.15,-0.05,-0.19
53761,1.63,0.10,-8.94,0.20,-0.13,-0.20
53796,1.59,0.45,-10.72,0.12,-0.21,-0.31
53831,1.45,-0.51,-10.02,0.07,-0.12,-0.36
53866,0.26,0.91,-12.58,-0.02,0.11,-0.42
53901,0.73,-0.64,-6.55,-0.00,0.06,-0.45
53936,0.46,0.04,-12.44,0.03,-0.11,-0.55
53971,0.85,-1.24,-13.47,0.22,0.09,-0.55
54006,-0.05,-1.51,-9.34,0.24,-0.22,-0.46
54042,1.03,0.89,-11.91,0.06,-0.11,-0.43
54077,0.24,0.79,-10.58,-0.16,-0.10,-0.33
54112,0.01,1.11,-9.51,-0.30,-0.00,-0.32
54147,-0.01,-0.49,-10.37,-0.18,0.21,-0.38
54181,-0.89,-0.48,-11.98,0.04,0.07,-0.49
54216,-0.09,1.48,-9.10,0.30,0.04,-0.47
54251,1.05,0.42,-7.42,0.39,-0.06,-0.41
54286,1.13,-0.62,-10.97,0.27,-0.07,-0.30
54321,1.63,-0.34,-11.33,-0.00,-0.17,-0.17
54356,2.43,-0.69,-9.09,-0.20,-0.18,-0.05
54391,2.04,-0.74,-9.79,-0.21,-0.32,-0.01
54426,1.73,0.34,-13.00,-0.05,-0.19,-0.04
54461,1.50,-0.31,-11.25,0.18,-0.01,-0.09
54496,2.13,0.44,-10.52,0.37,-0.06,-0.17
54531,1.17,-1.34,-11.94,0.33,-0.08,-0.15
54566,0.51,-0.17,-9.62,0.21,0.28,-0.16
54607,2.41,-1.08,-10.75,0.11,0.14,-0.28
54642,1.39,-2.22,-16.22,0.04,-0.31,-0.27
54677,1.68,-0.48,-5.34,-0.06,-0.10,-0.15
54738,3.17,-0.75,-11.69,-0.30,0.09,-0.27
54773,2.34,-0.17,-14.02,-0.22,-0.11,-0.39
54808,3.67,0.31,-7.05,-0.11,-0.24,-0.47
54843,-0.71,-0.30,-11.73,0.02,-0.07,-0.55
54878,6.90,-1.01,-3.88,0.03,0.12,-0.59
54913,4.33,0.52,-12.15,0.20,-0.04,-0.53
54948,-0.54,-1.01,-14.26,0.39,0.33,-0.59
54983,1.75,-2.03,-7.45,0.13,-0.04,-0.67
55018,3.87,-1.84,-22.48,0.20,-0.19,-0.60
55059,4.68,-1.38,-10.28,0.25,-0.15,-0.41
55093,0.53,-2.45,-12.72,-0.05,-0.10,-0.44
55129,5.05,0.22,-10.19,-0.19,0.34,-0.38
55164,4.42,-0.11,-6.38,0.13,0.14,-0.19
55199,2.67,0.60,-16.16,0.02,-0.39,-0.20
55234,0.00,0.10,-14.77,0.09,-0.28,-0.25
55269,4.36,1.32,-7.64,0.23,-0.15,-0.15
55304,4.01,-0.50,-2.62,0.41,0.10,-0.08
55339,1.03,-2.88,-18.42,0.15,0.25,-0.05
55374,2.30,-2.37,-9.16,0.20,-0.26,0.16
55409,-3.02,-1.79,-11.24,-0.13,-0.16,0.19
55444,2.99,3.82,-6.92,-0.14,-0.06,0.20
55479,3.37,2.02,-19.10,-0.19,0.03,0.25
55519,6.09,-0.63,-9.09,0.16,0.58,0.34
55554,1.68,0.12,-8.81,0.08,-0.21,0.31
55589,1.86,-1.96,-18.17,0.05,-0.19,0.23
55624,4.61,-1.89,-5.18,-0.04,-0.21,0.24
55659,1.75,0.96,-15.93,-0.35,-0.11,0.24
55694,5.30,0.02,-10.58,-0.16,0.22,0.22
55729,5.98,0.27,-5.64,0.07,-0.25,0.23
55764,2.84,7.43,0.85,0.19,0.13,0.20
55799,-0.17,0.74,-8.71,0.03,-0.37,0.11
55834,-4.61,-4.27,-8.53,0.60,0.14,-0.09
55869,6.09,1.39,-2.59,0.86,0.15,-0.05
55904,12.25,4.26,-5.86,0.41,-0.21,-0.04
55945,4.85,-6.55,-18.72,-0.13,-1.32,-0.11
55980,-3.57,-3.84,-10.64,-0.03,-1.40,-0.37
56015,5.37,-1.90,-6.10,1.01,-0.17,-0.42
56050,-3.47,7.48,-4.91,-0.00,-0.00,-0.00
56097,-0.62,8.25,-2.88,-0.31,0.36,-0.57
56132,5.05,-7.32,-11.73,0.22,-0.24,-0.29
56166,-0.50,-0.05,-0.63,0.11,-0.53,-0.36
56215,7.34,-3.49,-4.25,0.09,0.07,-0.25
56250,5.44,6.73,-25.84,-0.19,0.18,-0.27
56285,10.21,-1.42,-18.29,-0.12,0.45,0.08
56320,4.22,-20.58,-10.13,-1.09,-0.28,-0.34
56355,1.78,0.74,-4.93,-0.55,-0.19,-0.38
56390,2.95,6.90,-13.68,-0.83,-0.27,-0.08
56430,6.34,-6.39,-7.58,0.14,0.85,-0.30
56465,8.49,-2.20,1.21,0.49,0.77,-0.20
56500,4.78,1.44,-11.37,0.77,0.61,-0.14
57535,11.52,-38.48,-39.92,0.52,-0.25,0.08
57570,4.92,-3.08,-16.75,-0.10,0.55,-0.37
57605,10.25,-0.46,-12.18,0.12,0.48,-0.37
57640,5.03,-2.52,-17.21,0.05,0.50,-0.41
57675,10.02,-1.57,-12.27,-0.03,0.51,-0.43
57710,5.35,-2.55,-16.96,-0.07,0.56,-0.48
57745,10.03,-1.03,-13.89,-0.12,0.61,-0.48
57780,6.09,-2.78,-17.59,-0.27,0.67,-0.50
57815,10.35,-1.48,-14.48,-0.24,0.70,-0.48
57856,7.95,-3.15,-17.71,-0.33,0.80,-0.50
57891,8.11,-3.05,-16.44,-0.33,0.58,-0.49
57926,8.44,-2.56,-17.45,-0.21,0.58,-0.38
57961,6.14,-2.41,-17.06,-0.29,0.31,-0.35
57996,9.43,-1.49,-13.05,-0.12,0.24,-0.27
58031,8.25,-2.52,-14.16,-0.00,0.19,-0.24
58066,6.33,-2.60,-15.58,-0.01,0.12,-0.24
58101,5.12,-2.29,-16.08,0.06,0.06,-0.22
58136,4.20,-1.89,-14.89,0.24,0.00,-0.18
58171,4.82,-2.76,-12.16,0.52,-0.04,-0.11
58206,9.35,-1.50,-9.67,0.82,0.01,-0.05
58241,4.62,-1.93,-13.68,1.11,0.10,-0.04
58281,7.86,-1.63,-8.54,1.41,0.15,-0.02
58316,6.23,-2.11,-12.73,1.59,0.30,-0.04
58351,6.77,-1.89,-9.94,1.57,0.22,-0.10
58386,6.89,-2.30,-12.53,1.64,0.22,-0.11
58421,6.11,-2.40,-10.47,1.58,0.04,-0.15
58468,8.05,-2.12,-7.34,1.58,0.00,-0.16
58502,6.31,-2.50,-10.95,1.59,0.02,-0.11
58537,3.55,-1.93,-9.86,1.52,-0.05,-0.08
58572,7.34,-2.53,-5.26,1.50,-0.05,0.02
58607,7.01,-3.11,-8.75,1.34,0.03,0.08
58657,6.06,-3.05,-6.11,0.92,0.11,0.16
58692,7.58,-3.11,-9.14,0.66,0.36,0.26
58727,3.87,-2.68,-12.32,0.34,0.41,0.32
58767,5.84,-2.74,-11.19,0.18,0.38,0.38
58802,8.31,-2.35,-12.61,0.13,0.43,0.39
58837,4.07,-2.27,-14.81,0.04,0.31,0.36
58872,7.61,-2.09,-9.91,0.03,0.17,0.36
58907,7.17,-2.32,-11.59,0.04,0.14,0.33
58942,4.38,-1.92,-12.45,0.05,0.13,0.30
58977,3.35,-1.97,-10.92,-0.03,0.11,0.26
59012,5.21,-2.02,-9.25,-0.06,0.03,0.27
59047,7.49,-1.94,-7.18,-0.14,-0.04,0.27
59082,7.28,-2.04,-8.99,-0.29,-0.01,0.27
59117,5.35,-2.02,-10.65,-0.40,0.01,0.25
59152,3.55,-1.52,-9.48,-0.34,-0.01,0.24
59187,2.99,-1.55,-7.83,-0.27,-0.00,0.22
59227,5.37,-1.64,-6.83,-0.19,0.02,0.24
59262,5.40,-1.79,-5.32,-0.23,-0.02,0.25
59297,2.09,-1.73,-8.68,-0.45,-0.00,0.23
59332,5.16,-1.87,-7.43,-0.55,-0.01,0.24
59367,2.80,-1.80,-8.34,-0.62,-0.03,0.24
59402,4.63,-1.47,-7.96,-0.61,-0.10,0.27
59437,1.96,-1.04,-8.42,-0.62,-0.18,0.26
59472,2.76,-1.87,-7.15,-0.55,-0.24,0.27
59507,4.01,-1.43,-5.64,-0.49,-0.27,0.28
59542,4.05,-0.99,-5.69,-0.53,-0.28,0.29
59576,2.96,-1.09,-7.17,-0.57,-0.30,0.28
59611,2.24,-0.37,-7.31,-0.58,-0.37,0.27
59652,3.75,-1.01,-5.31,-0.55,-0.43,0.27
59687,2.93,-0.68,-6.49,-0.56,-0.42,0.25
59722,2.20,-0.67,-6.41,-0.55,-0.38,0.23
59757,3.03,-1.41,-4.79,-0.55,-0.33,0.20
59791,4.73,-1.19,-5.12,-0.55,-0.29,0.20
59838,4.47,-1.29,-4.81,-0.52,-0.39,0.19
59873,3.88,-1.07,-6.57,-0.54,-0.63,0.18
59908,2.65,-0.56,-6.08,-0.51,-0.79,0.17
59943,2.17,-1.07,-4.60,-0.37,-0.87,0.15
59978,4.19,-1.10,-1.21,-0.24,-0.96,0.15
60013,3.95,-0.61,-1.89,-0.22,-0.97,0.14
60048,2.19,0.04,-2.44,-0.21,-0.85,0.11
60083,2.03,-1.07,-1.40,-0.15,-0.75,0.10
60137,3.19,-0.86,-2.24,-0.19,-0.58,0.10
60171,1.75,-0.43,-3.61,-0.20,-0.50,0.08
60206,3.12,-1.72,-2.23,-0.14,-0.52,0.08
60241,4.35,-0.56,-2.61,-0.12,-0.64,0.09
60276,2.56,-0.24,-4.20,-0.17,-0.73,0.08
60311,1.74,-1.20,-3.26,-0.13,-0.72,0.06
60346,4.01,-1.37,-0.82,-0.07,-0.55,0.07
60381,3.03,-0.56,-4.34,-0.14,-0.23,0.05
60416,3.25,-1.01,-4.81,-0.13,-0.03,0.04
60451,3.31,-1.21,-8.71,-0.21,0.20,0.01
60486,5.47,-1.40,-9.04,-0.23,0.28,0.01
60521,2.47,-0.87,-12.54,-0.22,0.32,-0.02
60561,5.29,-1.07,-10.42,-0.06,0.27,-0.05
60596,2.62,-1.28,-14.48,0.03,0.29,-0.08
60631,5.00,-1.24,-14.61,0.21,0.30,-0.13
60666,5.34,-1.17,-12.28,0.20,0.24,-0.15
60701,2.53,-1.36,-14.70,0.07,0.25,-0.20
60736,4.77,-1.93,-14.87,0.04,0.28,-0.23
60771,5.52,-1.30,-12.63,-0.00,0.25,-0.23
60806,2.46,-1.57,-15.12,-0.13,0.25,-0.26
60841,4.58,-2.24,-15.62,-0.07,0.22,-0.28
60876,5.63,-1.61,-12.67,-0.00,0.13,-0.26
60911,2.25,-1.95,-14.00,-0.05,0.10,-0.25
60946,5.43,-2.01,-12.54,-0.04,0.14,-0.24
60980,4.13,-2.21,-12.68,-0.19,0.13,-0.22
61021,3.80,-2.48,-14.04,-0.19,0.12,-0.20
61056,5.48,-2.10,-11.27,-0.15,0.08,-0.17
61091,2.03,-2.07,-13.95,-0.25,0.11,-0.14
61125,5.13,-1.78,-13.65,-0.18,0.13,-0.12
61160,4.44,-1.70,-12.12,-0.18,0.07,-0.11
61208,4.14,-2.04,-13.52,0.05,0.10,-0.11
61243,5.28,-1.84,-11.31,0.08,0.11,-0.11
61278,2.13,-1.88,-13.87,0.06,0.12,-0.13
61313,4.02,-2.12,-13.87,0.17,0.15,-0.12
61348,5.36,-1.79,-11.16,0.14,0.14,-0.13
61383,2.21,-1.99,-12.69,0.05,0.14,-0.15
61418,3.56,-2.22,-13.14,0.15,0.18,-0.13
61458,2.16,-2.08,-12.66,0.08,0.25,-0.12
61493,3.64,-2.29,-14.58,0.10,0.33,-0.10
61528,5.48,-1.50,-12.70,0.06,0.33,-0.10
61576,2.91,-1.80,-14.52,-0.08,0.31,-0.15
61611,5.60,-1.49,-13.63,0.05,0.30,-0.14
61646,3.14,-1.70,-14.76,0.06,0.21,-0.16
61681,2.82,-2.38,-15.88,0.12,0.12,-0.18
61716,5.72,-1.79,-12.64,0.17,0.02,-0.17
61751,2.98,-2.06,-12.93,0.13,-0.03,-0.17
61785,2.80,-1.90,-12.80,0.19,0.01,-0.17
61820,5.48,-2.01,-9.32,0.20,-0.01,-0.15
61855,2.27,-2.11,-10.46,0.05,0.01,-0.14
61896,5.41,-2.26,-8.69,0.05,0.02,-0.10
61931,2.23,-1.97,-10.61,-0.06,0.03,-0.07
61965,3.08,-1.99,-11.29,-0.06,0.05,-0.06
62000,5.34,-1.98,-8.73,0.04,-0.01,-0.03
62035,1.96,-1.63,-10.97,0.02,-0.05,-0.03
62070,3.79,-1.91,-10.85,0.04,-0.07,-0.02
62105,3.20,-1.65,-9.19,0.01,-0.10,-0.03
62140,2.04,-1.58,-11.05,-0.01,-0.02,-0.05
62175,5.24,-1.68,-9.12,0.03,0.01,-0.06
62210,2.76,-1.63,-9.84,-0.07,0.01,-0.07
62245,2.56,-1.35,-11.74,-0.04,0.05,-0.08
62279,5.40,-1.50,-9.71,0.13,0.03,-0.08
62314,2.40,-1.38,-11.71,0.10,0.02,-0.10
62355,5.34,-1.40,-9.00,0.16,-0.10,-0.12
62390,1.87,-1.28,-10.11,0.11,-0.20,-0.13
62424,3.91,-1.41,-9.70,0.09,-0.23,-0.15
62459,4.72,-1.31,-6.15,0.02,-0.26,-0.15
62494,1.46,-1.29,-8.48,-0.11,-0.23,-0.17
62529,4.44,-1.32,-7.39,-0.09,-0.22,-0.17
62577,1.19,-1.12,-6.99,-0.25,-0.22,-0.18
62612,4.78,-1.69,-4.33,-0.20,-0.19,-0.15
62647,1.55,-1.25,-8.09,-0.36,-0.02,-0.14
62682,4.80,-1.54,-7.99,-0.43,0.07,-0.11
62716,2.00,-1.15,-10.23,-0.47,0.07,-0.10
62751,4.47,-1.28,-9.57,-0.28,0.01,-0.09
62792,4.14,-1.31,-8.85,-0.18,-0.12,-0.10
62827,2.53,-1.29,-10.64,-0.20,-0.16,-0.11
62861,1.68,-0.93,-10.66,-0.15,-0.16,-0.12
62896,1.74,-1.60,-10.68,-0.19,-0.07,-0.16
62931,3.19,-1.66,-8.98,-0.32,-0.00,-0.17
62966,3.71,-1.02,-9.17,-0.43,0.04,-0.17
63001,3.02,-0.73,-11.13,-0.52,0.07,-0.18
63050,3.83,-0.77,-10.00,-0.50,0.06,-0.21
63085,2.50,-0.40,-11.33,-0.55,0.07,-0.22
63120,1.74,-0.48,-11.94,-0.55,0.06,-0.25
63155,2.11,-0.99,-11.28,-0.53,0.07,-0.26
63190,2.57,-1.00,-10.57,-0.54,0.07,-0.28
63230,2.07,-0.93,-11.15,-0.58,0.08,-0.31
63265,3.09,-0.99,-9.41,-0.56,0.07,-0.32
63300,3.80,-0.57,-9.28,-0.57,0.08,-0.32
63334,3.86,-0.43,-9.46,-0.57,0.08,-0.33
63369,2.71,-0.04,-11.20,-0.58,0.10,-0.36
63404,1.86,-0.07,-11.64,-0.50,0.10,-0.39
63439,2.02,-0.59,-11.17,-0.34,0.10,-0.41
63474,3.02,-0.54,-9.46,-0.23,0.11,-0.44
63509,3.74,-0.45,-8.66,-0.15,0.10,-0.46
63544,3.55,-0.10,-9.89,-0.10,0.11,-0.47
63579,2.09,0.45,-10.98,-0.08,0.12,-0.51
63614,1.91,-0.75,-11.60,-0.02,0.13,-0.57
63648,2.62,-0.95,-10.56,-0.00,0.11,-0.59
63689,1.82,-0.61,-11.93,-0.08,0.11,-0.60
63724,2.33,-1.01,-10.78,-0.08,0.09,-0.61
63758,3.38,-1.36,-8.78,-0.02,0.11,-0.61
63793,3.51,-0.93,-8.57,0.02,0.10,-0.60
63828,3.73,-0.81,-9.24,0.01,0.10,-0.58
63863,2.31,-0.10,-11.17,0.03,0.11,-0.59
63898,1.95,-0.74,-12.77,0.21,0.10,-0.57
63946,3.27,-0.50,-11.62,0.33,0.07,-0.56
63980,2.03,-0.53,-12.18,0.27,0.02,-0.57
64015,1.67,-0.69,-10.81,0.23,0.04,-0.60
64050,2.03,-1.03,-10.42,0.20,0.05,-0.62
64085,3.12,-1.37,-8.73,0.23,0.08,-0.60
64125,2.54,-1.32,-9.04,0.21,0.07,-0.59
64160,3.03,-1.30,-8.79,0.17,0.07,-0.57
64195,3.75,-1.31,-8.13,0.09,0.11,-0.54
64230,3.19,-1.06,-9.46,0.02,0.17,-0.54
64265,1.95,-0.54,-10.87,0.00,0.21,-0.53
64300,1.73,-1.04,-11.58,0.01,0.21,-0.51
64334,2.68,-1.29,-11.13,0.09,0.19,-0.49
64369,3.62,-1.03,-9.90,0.14,0.20,-0.47
64404,3.90,-0.87,-10.92,0.10,0.18,-0.47
64439,3.46,-0.92,-10.91,0.01,0.22,-0.49
64487,3.69,-0.86,-8.60,0.01,0.29,-0.54
64522,3.72,-1.11,-8.81,0.07,0.34,-0.54
64557,2.57,-0.60,-11.59,0.12,0.42,-0.52
64597,3.46,-0.85,-11.54,0.19,0.43,-0.49
64632,3.00,-0.62,-12.84,0.15,0.44,-0.49
64667,2.17,-0.70,-13.60,0.14,0.40,-0.51
64702,2.16,-1.07,-13.69,0.17,0.39,-0.53
64736,3.16,-1.39,-12.09,0.20,0.39,-0.53
64771,3.78,-1.25,-11.85,0.12,0.37,-0.53
64806,3.47,-1.11,-13.50,0.07,0.38,-0.52
64841,2.32,-0.74,-15.21,0.04,0.37,-0.52
64876,2.26,-0.87,-15.13,0.05,0.36,-0.53
64911,2.50,-0.65,-15.43,0.17,0.34,-0.53
64946,3.31,-1.06,-13.28,0.21,0.34,-0.55
64980,3.93,-1.20,-13.22,0.19,0.34,-0.57
65021,3.51,-1.36,-13.50,0.19,0.35,-0.61
65056,3.89,-1.28,-12.68,0.18,0.34,-0.59
65090,3.35,-1.17,-13.97,0.11,0.34,-0.58
65125,2.08,-0.96,-14.49,0.04,0.35,-0.58
65160,1.96,-1.57,-14.77,0.06,0.36,-0.57
65195,3.08,-1.77,-13.00,0.10,0.36,-0.55
65230,3.78,-1.37,-12.85,0.11,0.37,-0.52
65265,3.89,-1.54,-13.00,0.09,0.36,-0.50
65312,3.17,-1.68,-13.45,0.11,0.36,-0.48
65347,3.63,-1.32,-12.94,0.13,0.37,-0.46
65382,3.39,-1.53,-13.90,0.11,0.36,-0.45
65417,2.12,-1.05,-14.93,0.08,0.37,-0.46
65452,1.81,-1.39,-15.02,0.13,0.37,-0.47
65492,2.02,-0.83,-14.47,0.13,0.37,-0.46
65527,1.88,-0.82,-14.33,0.10,0.38,-0.46
65561,1.89,-1.69,-14.82,0.06,0.39,-0.48
65596,2.92,-1.35,-12.95,0.10,0.39,-0.48
65631,3.45,-1.16,-12.79,0.14,0.39,-0.47
65666,3.57,-1.25,-13.96,0.12,0.34,-0.47
65701,2.23,-0.64,-14.48,0.08,0.27,-0.49
65735,1.90,-0.76,-14.12,0.07,0.24,-0.50
65770,1.78,-1.34,-14.01,0.12,0.25,-0.51
65805,2.89,-1.25,-12.03,0.16,0.24,-0.51
65840,3.42,-1.13,-11.04,0.16,0.26,-0.50
65875,3.12,-0.86,-12.12,0.10,0.27,-0.50
65915,3.27,-1.18,-11.33,0.16,0.28,-0.51
65963,2.22,-1.15,-12.93,0.09,0.25,-0.54
65997,3.12,-1.45,-11.55,0.11,0.25,-0.53
66032,3.14,-1.29,-11.00,0.14,0.26,-0.53
66067,3.24,-1.15,-11.18,0.10,0.25,-0.52
66102,2.12,-0.52,-12.77,0.06,0.26,-0.52
66137,1.42,-0.94,-12.91,0.06,0.27,-0.52
66172,1.69,-1.26,-12.91,0.11,0.27,-0.52
66207,2.64,-1.50,-10.95,0.15,0.29,-0.51
66242,3.28,-1.15,-10.75,0.13,0.28,-0.51
66277,2.77,-0.96,-12.17,0.02,0.29,-0.50
66312,1.61,-0.40,-12.91,-0.03,0.29,-0.48
66347,1.33,-0.83,-13.30,0.02,0.31,-0.48
66387,1.90,-0.06,-13.30,0.02,0.29,-0.48
66422,1.44,-1.03,-13.73,0.06,0.30,-0.51
66457,2.09,-0.83,-12.74,0.10,0.30,-0.54
66492,3.09,-0.92,-11.73,0.11,0.29,-0.54
66527,2.72,-0.67,-13.79,0.13,0.30,-0.54
66562,1.88,-0.57,-14.49,0.17,0.28,-0.55
66598,1.57,-1.30,-14.75,0.23,0.28,-0.56
66633,2.43,-1.31,-12.99,0.23,0.27,-0.56
66681,1.47,-1.52,-14.73,0.11,0.27,-0.56
66716,2.16,-1.43,-13.19,0.15,0.26,-0.54
66751,2.74,-1.48,-12.29,0.19,0.29,-0.53
66786,3.30,-1.30,-12.72,0.14,0.28,-0.50
66826,3.08,-1.27,-12.15,0.13,0.28,-0.48
66861,2.38,-1.30,-13.77,0.05,0.25,-0.48
66896,1.43,-1.17,-13.93,0.01,0.16,-0.47
66931,1.40,-1.61,-13.89,0.09,0.11,-0.46
66967,2.44,-1.32,-11.07,0.12,0.10,-0.44
67002,2.80,-1.19,-10.09,0.06,0.10,-0.43
67037,2.26,-0.90,-11.62,0.03,0.09,-0.42
67072,1.01,-0.82,-11.66,0.04,0.06,-0.43
67107,1.86,-1.11,-10.06,0.13,0.06,-0.43
67142,2.20,-0.93,-8.35,0.20,0.07,-0.42
67177,2.65,-0.89,-9.17,0.14,0.09,-0.41
67212,1.43,-0.47,-10.83,0.10,0.12,-0.41
67247,1.09,-0.90,-11.61,0.14,0.13,-0.42
67288,1.07,-0.91,-11.26,0.14,0.11,-0.44
67323,1.02,-1.20,-11.01,0.19,0.11,-0.45
67358,2.06,-1.05,-9.17,0.25,0.12,-0.46
67406,1.41,-1.03,-11.56,0.18,0.15,-0.48
67441,1.87,-1.10,-9.96,0.18,0.19,-0.49
67476,2.90,-0.93,-10.52,0.14,0.17,-0.48
67511,1.87,-0.65,-12.88,0.10,0.19,-0.47
67546,1.02,-1.13,-13.37,0.11,0.18,-0.46
67582,1.58,-1.18,-12.04,0.16,0.18,-0.46
67617,2.07,-1.00,-10.90,0.15,0.19,-0.44
67652,1.54,-0.79,-12.69,0.06,0.18,-0.44
67687,0.89,-1.44,-13.25,0.05,0.19,-0.45
67727,1.39,-0.79,-13.39,0.14,0.19,-0.40
67762,1.10,-1.29,-13.69,0.22,0.20,-0.40
67797,1.83,-1.20,-11.26,0.25,0.19,-0.39
67832,2.50,-1.08,-11.02,0.24,0.19,-0.37
67867,1.75,-0.90,-12.33,0.13,0.19,-0.37
67903,0.78,-1.34,-13.30,0.13,0.16,-0.38
67938,1.85,-1.42,-11.49,0.23,0.07,-0.38
67973,2.55,-1.11,-10.97,0.23,-0.03,-0.36
68008,1.38,-0.66,-12.15,0.15,-0.03,-0.36
