Time,Acel. X,Acel. Y,Acel. Z,Rot. X,Rot. Y,Rot. Z
82129,0.84,-0.57,-10.25,0.05,-0.05,-0.00
82141,0.82,-0.57,-10.11,0.05,-0.05,-0.00
82153,0.79,-0.47,-10.14,0.05,-0.05,-0.00
82165,0.76,-0.50,-10.07,0.06,-0.05,-0.00
82177,0.77,-0.34,-10.22,0.06,-0.05,-0.00
82189,0.74,-0.42,-10.13,0.06,-0.05,-0.00
82201,0.77,-0.44,-10.23,0.07,-0.05,0.00
82213,0.76,-0.47,-10.12,0.06,-0.05,-0.00
82225,0.79,-0.53,-10.09,0.06,-0.05,0.00
82237,0.80,-0.57,-10.18,0.06,-0.05,0.01
82249,0.83,-0.50,-10.14,0.06,-0.05,0.00
82261,0.74,-0.54,-10.14,0.05,-0.05,0.00
82273,0.75,-0.29,-10.17,0.05,-0.05,-0.00
82285,0.77,-0.38,-10.16,0.05,-0.05,0.00
82297,0.78,-0.57,-10.21,0.04,-0.05,0.00
82309,0.86,-0.83,-10.08,0.03,-0.05,-0.01
82321,0.79,-0.44,-9.97,0.03,-0.05,-0.01
82333,0.78,-0.21,-10.21,0.03,-0.05,-0.01
82345,0.81,-0.77,-10.17,0.04,-0.05,-0.01
82357,0.75,-0.19,-10.15,0.02,-0.05,-0.02
82369,0.74,-0.09,-10.22,0.04,-0.05,-0.02
82381,0.83,-1.27,-10.17,0.05,-0.04,-0.01
82393,0.72,0.18,-9.96,0.00,-0.05,-0.02
82405,0.77,-0.91,-10.52,0.09,-0.04,-0.01
82417,0.74,-0.14,-9.62,0.02,-0.06,-0.01
82429,0.77,-0.74,-10.67,0.07,-0.04,-0.03
82441,0.72,0.13,-9.73,0.07,-0.06,0.00
82453,0.80,-1.15,-10.47,0.07,-0.04,-0.02
82465,0.73,0.40,-9.69,0.07,-0.06,0.00
82477,0.75,-1.22,-10.58,0.08,-0.04,0.00
82489,0.74,0.01,-9.43,0.05,-0.06,-0.01
82501,0.68,-0.50,-10.66,0.09,-0.05,0.03
82513,0.79,-0.75,-9.76,0.03,-0.03,-0.02
82570,0.87,-0.69,-10.22,0.01,-0.04,-0.01
82583,0.91,0.14,-9.95,0.04,-0.07,0.00
82595,0.57,-0.83,-10.27,0.03,-0.03,0.00
82607,0.83,-0.93,-10.23,0.01,-0.04,-0.03
82619,0.85,0.18,-9.88,0.05,-0.07,-0.02
82631,0.60,-0.87,-10.24,0.05,-0.04,-0.01
82643,0.74,-0.84,-10.22,0.02,-0.04,-0.04
82655,0.93,-0.02,-10.14,0.07,-0.07,-0.03
82667,0.62,-0.18,-9.85,0.06,-0.05,-0.01
82679,0.61,-0.98,-10.46,0.05,-0.03,-0.04
82691,1.02,-0.15,-10.27,0.07,-0.06,-0.04
82703,0.71,0.09,-9.90,0.08,-0.06,0.00
82715,0.59,-0.70,-10.32,0.05,-0.04,-0.00
82727,0.81,-0.85,-10.33,0.05,-0.03,-0.02
82739,0.92,-0.26,-9.89,0.08,-0.07,0.01
82751,0.52,-0.06,-10.03,0.07,-0.05,0.04
82763,0.54,-0.53,-10.41,0.05,-0.03,0.03
82775,0.95,-0.57,-10.13,0.06,-0.04,0.01
82787,0.87,0.01,-9.84,0.08,-0.06,0.03
82799,0.43,-0.38,-10.18,0.07,-0.05,0.04
82811,0.68,-0.96,-10.53,0.05,-0.03,0.02
82823,1.06,-0.84,-10.32,0.07,-0.05,0.01
82835,0.97,-0.22,-9.92,0.08,-0.07,0.02
82847,0.49,-0.25,-9.92,0.07,-0.06,0.03
82859,0.69,-0.73,-10.36,0.05,-0.03,0.00
82871,1.00,-0.66,-10.05,0.06,-0.03,-0.02
82883,0.79,-0.00,-9.95,0.07,-0.05,-0.01
82895,0.41,-0.07,-10.20,0.06,-0.05,0.00
82907,0.61,-0.82,-10.47,0.04,-0.04,-0.01
82919,0.86,-1.15,-10.23,0.04,-0.05,-0.03
82931,1.02,-0.56,-9.97,0.06,-0.07,-0.02
82943,0.70,-0.04,-9.92,0.05,-0.06,-0.01
82955,0.54,-0.36,-10.02,0.03,-0.04,-0.00
82967,0.76,-0.86,-10.27,0.02,-0.03,-0.03
82979,1.16,-0.41,-10.30,0.04,-0.05,-0.03
82991,0.85,0.12,-10.14,0.04,-0.08,-0.00
83003,0.45,-0.38,-9.81,0.03,-0.05,0.01
83015,0.68,-0.82,-10.40,0.03,-0.03,-0.01
83027,1.03,-0.80,-10.33,0.04,-0.04,-0.01
83039,0.89,-0.19,-9.81,0.05,-0.05,-0.00
83051,0.49,0.11,-10.16,0.05,-0.06,0.01
83063,0.54,-0.48,-10.19,0.04,-0.05,0.01
83075,0.72,-1.05,-10.27,0.05,-0.03,-0.02
83087,1.16,-0.48,-10.23,0.07,-0.05,-0.02
83099,0.78,0.06,-10.07,0.08,-0.07,0.00
83111,0.37,-0.33,-9.92,0.06,-0.05,0.01
83123,0.68,-0.73,-10.07,0.05,-0.03,-0.01
83135,0.96,-0.79,-10.23,0.07,-0.02,-0.02
83147,0.94,-0.23,-10.22,0.08,-0.05,-0.00
83159,0.63,0.02,-10.06,0.07,-0.06,0.01
83171,0.58,-0.53,-10.09,0.05,-0.05,0.01
83183,0.81,-1.04,-10.26,0.05,-0.04,-0.00
83195,1.15,-0.89,-10.10,0.06,-0.04,-0.01
83207,1.01,-0.12,-10.22,0.05,-0.06,0.00
83219,0.70,0.14,-10.15,0.05,-0.07,0.01
83231,0.45,-0.35,-9.85,0.04,-0.06,0.01
83243,0.80,-0.61,-10.03,0.04,-0.05,0.00
83255,0.83,-0.96,-10.24,0.05,-0.04,-0.01
83267,0.89,-0.94,-10.27,0.04,-0.03,-0.02
83279,1.02,-0.64,-10.25,0.04,-0.05,-0.02
83291,0.80,-0.30,-10.28,0.05,-0.06,-0.01
83303,0.60,0.06,-10.12,0.05,-0.07,-0.01
83315,0.55,0.07,-10.06,0.05,-0.07,-0.01
83327,0.51,-0.23,-9.93,0.05,-0.05,-0.01
83339,0.67,-0.42,-10.13,0.05,-0.05,-0.01
83351,0.74,-0.67,-10.26,0.05,-0.04,-0.01
83363,0.67,-0.90,-10.04,0.04,-0.03,-0.01
83375,0.67,-0.98,-9.93,0.04,-0.03,-0.01
83387,0.73,-0.85,-9.93,0.05,-0.04,-0.01
83399,0.77,-0.65,-9.94,0.05,-0.04,-0.00
83411,0.82,-0.40,-10.10,0.05,-0.04,-0.00
83423,0.91,-0.10,-10.37,0.06,-0.05,-0.01
83435,0.84,-0.33,-10.44,0.06,-0.05,-0.01
83447,0.87,-0.14,-10.63,0.07,-0.06,0.00
83459,0.92,0.06,-10.54,0.08,-0.06,0.01
83471,0.89,0.06,-10.63,0.08,-0.06,0.01
83483,0.85,0.02,-10.30,0.08,-0.07,0.01
83495,0.85,-0.18,-10.39,0.09,-0.07,0.02
83507,0.86,-0.24,-9.98,0.07,-0.07,0.02
83519,0.86,-0.32,-9.96,0.07,-0.06,0.02
83531,0.87,-0.44,-9.96,0.06,-0.06,0.02
83543,0.96,-0.49,-9.82,0.06,-0.06,0.02
83555,0.86,-0.54,-9.71,0.06,-0.05,0.02
83567,0.80,-0.58,-9.92,0.05,-0.04,0.02
83579,0.70,-0.68,-9.80,0.05,-0.03,0.01
83591,0.65,-0.84,-10.21,0.04,-0.04,0.00
83603,0.68,-0.85,-9.86,0.04,-0.05,-0.00
83615,0.75,-1.03,-10.14,0.05,-0.05,-0.00
83627,0.82,-0.94,-9.81,0.04,-0.04,-0.00
83639,0.80,-0.83,-9.67,0.04,-0.03,-0.01
83651,0.73,-0.59,-9.89,0.03,-0.02,-0.01
83663,0.74,-0.60,-10.01,0.04,-0.04,-0.01
83675,0.79,-0.65,-9.91,0.04,-0.06,-0.01
83687,0.88,-0.59,-9.81,0.03,-0.06,-0.01
83699,0.91,-0.56,-9.70,0.04,-0.06,-0.01
83711,0.87,-0.49,-9.97,0.05,-0.05,-0.01
83723,0.91,-0.42,-10.14,0.06,-0.08,-0.01
83735,0.85,-0.39,-10.14,0.05,-0.09,-0.01
83747,0.76,-0.26,-10.39,0.05,-0.07,-0.02
83771,0.68,-0.11,-10.75,0.07,-0.06,-0.03
83784,0.90,-0.40,-10.69,0.05,-0.05,-0.02
83796,0.98,-0.48,-10.08,0.04,-0.05,-0.01
83808,0.99,-0.72,-9.56,0.03,-0.04,-0.01
83820,1.02,-0.86,-9.76,0.05,-0.04,-0.01
83832,1.05,-0.73,-9.08,0.07,-0.03,-0.01
83844,1.00,-0.32,-9.48,0.08,-0.04,-0.01
83856,0.98,-0.37,-10.39,0.09,-0.08,-0.02
83868,0.86,-0.34,-10.87,0.08,-0.10,-0.02
83880,0.92,-0.18,-11.38,0.08,-0.10,-0.02
83892,1.33,-0.20,-11.27,0.07,-0.08,-0.01
83904,1.47,-0.30,-10.03,0.05,-0.04,0.00
83916,1.69,-0.55,-9.02,0.03,-0.02,0.01
83928,1.63,-0.44,-9.07,0.06,-0.05,0.02
83940,1.51,-0.45,-9.33,0.08,-0.08,0.01
83952,1.32,-0.59,-10.49,0.09,-0.10,0.00
83964,1.60,-0.43,-11.45,0.07,-0.08,0.01
83976,2.14,-0.50,-10.92,0.05,-0.03,0.03
83988,2.62,-0.66,-9.62,0.01,-0.01,0.05
84000,2.59,-0.81,-8.91,0.01,-0.06,0.06
84012,2.12,-0.62,-9.99,0.04,-0.15,0.06
84024,1.81,-0.58,-11.17,0.06,-0.19,0.05
84036,2.37,-0.28,-11.02,0.05,-0.14,0.05
84048,2.93,-0.22,-9.48,0.00,-0.04,0.06
84060,2.85,-0.12,-8.47,-0.01,0.03,0.06
84072,1.82,-0.07,-8.47,0.03,0.05,0.03
84084,2.17,-0.41,-10.66,0.05,0.06,-0.01
84096,2.83,0.08,-10.17,0.04,0.07,-0.02
84108,3.91,0.53,-9.62,0.03,0.11,-0.03
84120,3.48,0.20,-9.73,0.05,0.08,-0.06
84132,2.33,-0.64,-11.14,0.19,-0.04,-0.08
84144,1.90,-0.95,-12.15,0.18,-0.05,-0.13
84156,2.67,-0.32,-10.57,0.26,0.02,-0.15
84168,2.92,-0.08,-7.70,0.33,0.04,-0.17
84180,2.64,-0.04,-11.66,0.30,0.03,-0.21
84192,0.34,-0.92,-11.54,0.40,-0.09,-0.22
84204,-0.22,-1.16,-12.64,0.42,-0.13,-0.21
84216,0.81,-0.96,-12.56,0.39,0.01,-0.23
84228,2.84,-0.52,-8.07,0.40,0.03,-0.21
84240,2.59,-0.72,-6.82,0.36,-0.01,-0.23
84252,1.18,-1.28,-9.33,0.38,-0.12,-0.22
84264,2.21,-0.69,-11.59,0.23,-0.08,-0.22
84276,2.95,-0.63,-7.35,0.07,0.07,-0.22
84288,3.55,-1.69,-3.21,0.04,0.06,-0.16
84300,3.12,-1.72,-6.17,-0.02,-0.08,-0.16
84312,3.29,-1.83,-14.94,0.03,-0.16,-0.17
84324,2.54,-1.30,-19.53,-0.17,0.02,-0.17
84336,1.22,-1.12,-10.50,-0.38,0.06,-0.16
84348,1.32,0.54,-11.65,-0.27,0.08,-0.21
84360,-0.07,0.36,-12.31,-0.12,0.10,-0.29
84372,1.29,-1.45,-9.85,-0.07,0.09,-0.28
84384,2.66,-1.48,-8.02,-0.20,0.12,-0.35
84396,3.36,-0.10,-6.50,-0.25,0.06,-0.31
84408,3.69,0.16,-4.97,-0.21,-0.11,-0.34
84420,1.55,-1.04,-7.48,-0.12,-0.42,-0.33
84432,3.41,0.38,-11.81,-0.08,-0.46,-0.29
84444,2.63,-0.03,-18.67,-0.11,-0.06,-0.29
84456,1.40,0.08,-8.52,0.00,0.04,-0.27
84468,1.89,0.16,-7.12,0.15,0.05,-0.32
84480,2.45,0.69,-12.52,0.23,0.04,-0.33
84492,3.79,0.47,-11.99,0.23,-0.08,-0.32
84504,3.44,-0.30,-6.49,0.20,-0.02,-0.31
84516,1.12,-1.67,-13.13,0.21,-0.02,-0.31
84528,0.91,-1.05,-13.29,0.32,0.01,-0.32
84540,3.26,-2.39,-5.71,0.46,0.22,-0.29
84552,5.15,-2.30,-5.29,0.39,0.24,-0.21
84564,3.60,-1.53,-9.12,0.26,0.05,-0.22
84576,1.55,-1.79,-11.51,0.32,-0.24,-0.20
84588,1.07,-1.75,-11.36,0.22,-0.52,-0.20
84600,3.14,0.18,-15.35,0.11,-0.45,-0.21
84612,2.04,-0.36,-15.36,0.16,-0.30,-0.19
84624,0.89,-1.03,-9.02,0.09,-0.17,-0.19
84636,1.43,-0.18,-9.39,0.17,-0.15,-0.25
84648,1.69,-1.23,-9.91,0.23,-0.26,-0.20
84660,4.06,0.64,-13.07,-0.11,0.01,-0.27
84672,-0.11,-0.93,-7.33,0.14,-0.09,-0.22
84684,1.29,1.95,-1.24,0.01,-0.10,-0.23
84696,3.82,-0.65,-5.25,0.10,-0.05,-0.22
84708,3.43,-1.07,-16.91,0.30,0.09,-0.20
84720,0.23,0.03,-10.00,0.13,0.13,-0.23
84732,0.84,-1.93,-8.87,0.17,0.33,-0.15
84744,2.24,-1.39,-8.15,0.05,0.32,-0.20
84756,3.77,-0.28,-9.20,0.13,0.21,-0.08
84768,3.75,-0.51,-10.69,0.12,0.43,-0.11
84780,-0.02,-3.04,-19.49,0.11,0.15,0.00
84792,-2.95,-0.37,-15.12,-0.18,0.02,0.03
84804,1.89,-0.14,-4.42,-0.14,0.08,0.06
84816,4.79,0.70,-7.12,-0.09,-0.02,0.07
84828,3.28,-1.05,-4.91,-0.05,-0.06,0.17
84840,2.76,-3.06,-5.85,-0.15,-0.09,0.15
84852,0.54,-5.06,-12.55,-0.30,-0.33,0.26
84864,-1.10,-1.23,-20.96,-0.53,-0.26,0.25
84876,-1.07,-1.77,-12.44,-0.47,0.04,0.28
84888,2.99,-2.10,-2.05,-0.37,0.20,0.33
84900,5.08,2.87,-4.55,-0.19,0.17,0.40
84912,3.56,1.97,-10.75,-0.09,0.04,0.41
84924,2.27,0.22,-17.62,-0.29,-0.04,0.39
84936,-0.12,-3.23,-18.11,-0.54,0.26,0.37
84948,0.71,1.01,-9.05,-0.29,0.46,0.48
84960,0.07,0.92,-8.92,-0.19,0.49,0.31
84984,3.33,0.47,-9.15,0.31,0.26,0.35
84997,1.69,0.57,-11.09,0.44,-0.08,0.40
85009,3.13,-1.73,-4.66,0.29,-0.19,0.40
85021,-0.05,1.96,-9.38,0.43,-0.61,0.31
85033,-0.34,0.76,-4.95,0.56,-0.93,0.30
85045,2.82,2.91,-7.32,0.80,-1.13,0.25
85057,2.72,1.18,-10.24,0.93,-1.47,0.24
85069,-1.48,1.69,-29.35,0.78,-1.17,0.16
85081,-3.49,-1.97,-16.21,0.75,-0.83,0.11
85093,2.59,0.11,-3.61,0.63,-0.50,0.08
85105,5.51,0.57,-1.96,0.77,-0.17,0.17
85117,2.99,-0.71,-5.56,0.81,-0.17,0.16
85129,1.72,-2.81,-12.01,0.72,-0.15,0.22
85141,1.23,-5.33,-16.89,0.34,0.13,0.23
85153,1.38,-3.92,-6.92,0.15,-0.04,0.30
85165,3.62,-1.01,-5.09,0.17,-0.11,0.29
85177,3.96,0.03,-6.72,0.22,-0.22,0.46
85189,0.92,-3.13,-17.65,0.04,-0.15,0.45
85201,-2.22,-3.89,-17.18,-0.03,-0.03,0.49
85213,2.80,-0.75,-12.97,-0.34,0.33,0.45
85225,4.85,-1.78,-1.49,-0.51,0.36,0.42
85237,4.36,0.88,-7.07,-0.53,0.39,0.44
85249,3.71,0.85,-8.47,-0.25,0.51,0.48
85261,0.14,-1.77,-12.38,-0.60,0.50,0.40
85273,0.84,-0.76,-14.38,-0.55,0.67,0.33
85285,-0.13,-1.61,-14.37,-0.35,0.77,0.21
85297,1.64,-1.03,-3.39,-0.34,0.69,0.22
85309,4.06,1.29,-10.33,-0.39,0.59,0.06
85321,3.61,3.65,-10.80,-0.11,0.26,0.07
85333,3.22,0.33,-8.58,-0.05,0.00,0.11
85345,3.49,-0.47,-10.41,-0.27,-0.27,-0.01
85357,4.10,1.80,-5.70,-0.07,-0.55,0.09
85369,3.03,-0.08,-11.15,-0.06,-0.70,-0.02
85381,2.41,0.28,-24.41,0.06,-0.48,0.10
85393,-3.61,0.08,-17.47,-0.18,-0.38,0.02
85405,0.20,-1.40,-2.62,0.13,-0.40,-0.02
85417,7.36,-1.65,-9.89,-0.01,-0.39,0.07
85429,1.21,2.42,-10.93,-0.06,-0.61,-0.06
85441,1.90,3.05,-7.02,0.11,-0.80,0.00
85453,2.66,-1.91,-12.39,0.25,-0.52,-0.05
85465,3.44,-2.26,-8.01,0.04,-0.60,-0.06
85477,4.77,1.99,-2.96,0.07,-0.17,-0.14
85489,2.60,-2.22,-10.48,0.39,0.18,-0.21
85501,1.20,-4.00,-14.84,0.57,0.48,-0.18
85513,1.31,-2.96,-12.97,0.34,0.78,-0.24
85525,3.16,-3.20,-5.33,0.18,0.92,-0.29
85537,5.53,-3.64,-6.40,-0.01,0.88,-0.25
85549,5.20,1.44,-11.74,0.22,0.72,-0.26
85561,3.72,-1.48,-7.46,0.30,0.15,0.04
85573,2.60,-3.62,-14.05,-0.27,-0.01,-0.13
85585,4.79,0.80,-15.92,-0.05,-0.33,0.06
85597,4.49,1.30,-15.52,-0.32,-0.42,0.01
85609,2.35,-0.24,-18.24,-0.31,-0.33,-0.05
85621,3.28,-1.92,-13.48,-0.28,-0.25,0.05
85633,4.27,0.15,-5.79,-0.61,-0.30,-0.07
85645,4.81,2.66,-16.50,-0.65,-0.33,-0.03
85657,3.39,5.93,-4.17,-0.41,-0.62,-0.11
85669,2.45,-3.41,-6.68,-0.11,-0.80,0.07
85681,4.69,-0.12,-10.26,-0.77,-0.45,-0.13
85693,2.40,-0.71,-13.32,-0.31,-0.05,-0.11
85705,2.78,-1.64,1.61,-0.38,0.15,-0.23
85717,4.83,-3.06,-11.41,-0.13,0.23,-0.18
85729,6.99,1.23,-3.80,-0.14,0.34,-0.13
85741,4.68,-1.87,-8.07,0.02,0.23,-0.21
85753,3.53,2.17,-6.64,0.10,0.04,-0.29
85765,1.24,-0.40,-12.16,0.20,-0.35,-0.31
85777,6.61,4.34,-25.98,0.75,-0.03,-0.18
85789,7.09,2.10,-13.33,0.62,-0.02,-0.38
85801,3.97,-0.58,-7.00,0.76,0.00,-0.40
85813,5.79,-2.49,-3.01,0.86,0.29,-0.36
85825,6.71,0.12,-9.30,0.72,0.41,-0.34
85837,4.41,1.95,-7.60,0.74,0.44,-0.27
85849,5.59,6.00,-8.76,0.68,0.42,-0.23
85861,5.38,-5.31,-6.75,0.63,0.31,-0.21
85873,8.33,-2.71,-6.05,0.38,0.14,-0.14
85885,5.90,-5.45,-10.98,0.57,-0.17,-0.03
85897,4.92,-0.86,-17.04,0.31,-0.50,-0.14
85909,3.40,-0.01,-19.23,0.46,-0.58,0.07
85921,3.23,0.60,-12.43,0.01,-0.77,0.06
85933,4.90,0.72,-6.81,0.04,-0.65,0.03
85945,6.54,1.41,-5.45,0.18,-0.46,0.18
85957,6.64,-3.10,-3.82,-0.02,-0.30,0.06
85969,5.72,0.94,-5.68,0.18,-0.27,0.20
85981,6.22,0.42,-6.17,-0.23,-0.28,0.26
85993,7.47,0.25,-17.46,-0.58,0.22,0.31
86005,2.23,-2.04,-7.38,-0.41,0.47,0.22
86017,6.66,-4.02,-3.58,-0.26,0.51,0.29
86029,6.57,-2.42,-14.47,-0.38,0.54,0.37
86041,4.61,4.19,-19.68,-0.19,0.07,0.40
86053,5.73,-0.69,-13.31,-0.40,-0.08,0.41
86064,4.92,4.92,4.92,0.55,0.55,0.61
86076,3.82,-1.21,-11.31,-0.31,-0.56,0.49
86088,6.57,3.39,-10.23,-0.30,-0.34,0.47
86100,5.77,-0.67,-16.17,-0.18,-0.07,0.55
86112,3.95,6.79,-6.71,-0.38,-0.12,0.57
86124,7.85,-3.18,-12.99,-0.16,0.19,0.58
86136,7.03,2.07,-13.19,-0.54,0.66,0.57
86148,4.98,3.49,-3.32,-0.27,0.39,0.71
86160,8.88,-1.45,-1.76,-0.30,0.57,0.62
86172,9.10,2.61,-11.82,-0.17,0.26,0.77
86184,8.90,-2.17,-4.65,-0.22,0.01,0.72
86209,6.39,0.88,-15.96,0.19,-0.26,0.74
86222,4.65,3.93,-21.67,0.01,0.09,0.70
86234,5.34,5.33,-13.29,0.42,0.23,0.80
86246,2.65,-0.96,-6.54,0.28,0.13,0.86
86258,6.07,-4.58,-19.33,0.24,0.37,0.70
86270,4.94,-1.85,-8.74,0.13,0.13,0.95
86282,6.85,-6.23,-9.52,0.25,0.19,0.89
86294,4.80,5.70,-10.52,0.13,0.05,0.81
86306,4.41,-0.46,-13.91,0.28,-0.11,0.99
86318,4.07,-2.76,-21.02,0.20,0.36,0.89
86330,-2.31,-0.62,-23.36,-0.15,0.84,0.80
86342,3.03,2.50,-11.01,-0.13,0.86,0.95
86354,6.56,13.90,-22.77,0.64,0.64,0.89
86366,5.56,-0.45,-6.77,0.12,0.54,0.97
86378,5.75,1.47,-7.29,-0.05,0.52,0.75
86390,6.74,2.44,-3.31,0.06,0.14,0.92
86402,7.29,4.86,-17.61,-0.60,0.31,0.84
86414,2.87,8.12,-15.77,0.12,-0.03,0.67
86426,5.96,2.09,3.21,0.84,-0.19,0.80
86438,4.20,-1.07,-10.05,-0.29,-0.29,0.85
86450,7.15,4.22,0.24,-0.93,-0.11,0.54
86462,5.07,9.24,-7.17,0.28,-0.05,0.86
86474,6.98,-0.16,-5.66,0.21,0.18,0.71
86486,6.22,2.80,-2.04,0.36,0.24,0.86
86498,5.15,-5.33,-7.59,-0.20,0.12,0.64
86510,7.00,11.02,-16.48,-0.25,0.04,0.68
86522,4.86,0.70,-11.03,0.33,-0.18,0.58
86534,4.92,8.28,-12.20,0.49,-0.57,0.71
86546,9.28,4.62,-12.14,-0.05,-0.49,0.49
86558,8.39,5.66,-12.57,-0.16,-0.50,0.58
86570,3.63,-4.51,-4.59,0.09,-0.37,0.55
86582,7.71,7.03,-12.21,-0.31,-0.40,0.48
86594,8.56,2.98,-7.21,-0.02,-0.31,0.48
86606,6.40,4.12,-7.04,-0.17,-0.23,0.58
86618,6.58,5.41,-15.30,-0.66,-0.13,0.46
86630,7.22,6.73,-11.18,-0.40,-0.19,0.32
86642,6.39,2.24,-12.66,0.19,-0.24,0.51
86654,3.50,0.92,-14.40,-0.52,-0.28,0.39
86666,5.63,1.08,-3.54,-0.16,-0.34,0.36
86678,6.38,4.31,-28.56,-0.12,0.41,0.25
86690,-1.79,2.09,-11.91,-0.39,0.03,0.09
86702,9.51,-0.04,-1.48,-0.33,0.61,0.14
86714,9.89,3.48,-8.69,-0.16,0.86,0.07
86726,6.12,5.94,-5.24,-0.27,0.74,0.06
86738,5.58,-0.41,-2.59,-0.22,0.98,0.05
86750,11.42,-2.29,-10.34,-0.52,0.97,-0.07
86762,7.82,-1.37,-4.63,-0.56,1.24,0.06
86774,5.25,3.45,-2.99,-0.37,1.15,0.05
86786,9.37,0.12,-6.86,-0.53,1.08,0.03
86798,9.25,-1.53,-12.28,-0.54,1.14,0.02
86810,6.94,1.37,-9.26,-0.52,1.01,0.08
86822,7.42,3.18,-10.84,-0.57,0.80,0.02
86834,7.31,-0.38,-12.10,-0.41,0.62,0.09
86846,9.68,1.19,-8.95,-0.75,0.63,-0.03
86858,8.51,-0.80,-11.40,-0.22,0.48,0.07
86870,6.84,0.02,-9.70,-0.54,0.42,-0.01
86882,7.98,1.56,-12.71,-0.46,0.36,0.04
86894,9.02,-0.13,-11.09,-0.38,0.33,0.01
86906,8.16,-0.11,-11.91,-0.47,0.38,0.03
86918,6.83,0.53,-9.57,-0.45,0.38,0.01
86930,6.95,-0.24,-9.65,-0.40,0.28,-0.00
