Time,Acel. X,Acel. Y,Acel. Z,Rot. X,Rot. Y,Rot. Z
37657,-0.04,1.45,-10.35,-0.65,0.15,0.09
37660,1.59,0.57,-13.51,-0.61,0.23,0.05
37663,0.15,-0.20,-12.26,-0.58,0.26,0.05
37666,-2.31,2.11,-13.17,-0.50,0.23,0.05
37668,-1.63,2.88,-14.16,-0.46,0.18,0.05
37671,0.67,2.05,-16.00,-0.42,0.18,0.03
37674,0.17,0.55,-16.42,-0.37,0.21,0.00
37677,-1.47,0.99,-14.52,-0.30,0.17,-0.01
37679,-3.25,3.11,-13.69,-0.27,0.06,-0.01
37682,-2.60,3.24,-12.29,-0.26,-0.04,-0.01
37685,0.45,1.26,-12.33,-0.25,-0.10,-0.02
37688,0.49,0.06,-12.88,-0.19,-0.09,-0.04
37691,0.29,-0.86,-9.66,-0.15,-0.13,-0.03
37705,-0.01,1.01,-9.00,0.08,-0.30,-0.06
37708,-0.70,1.87,-10.40,0.11,-0.38,-0.05
37711,-0.25,1.72,-13.63,0.10,-0.39,-0.03
37714,3.47,-0.63,-14.84,0.14,-0.29,-0.05
37717,0.64,-1.84,-14.10,0.18,-0.20,-0.07
37719,-0.08,-1.33,-13.60,0.20,-0.20,-0.07
37722,-1.34,-0.04,-13.50,0.16,-0.22,-0.07
37725,-0.86,0.24,-12.18,0.14,-0.18,-0.10
37728,1.23,-1.76,-11.67,0.17,-0.07,-0.13
37730,-1.82,-2.78,-10.07,0.21,0.03,-0.14
37733,-2.45,-1.82,-8.84,0.23,0.07,-0.11
37736,-3.35,0.13,-8.71,0.24,0.08,-0.08
37739,-1.15,0.80,-9.45,0.26,0.12,-0.09
37742,-0.29,-0.52,-10.31,0.26,0.24,-0.12
37744,-1.49,-1.95,-8.50,0.25,0.30,-0.13
37747,-1.64,-0.46,-7.12,0.31,0.34,-0.10
37750,-0.32,1.15,-6.56,0.38,0.34,-0.08
37753,0.91,1.46,-6.08,0.40,0.37,-0.08
37755,3.98,0.07,-6.68,0.41,0.45,-0.07
37758,2.56,-0.88,-6.54,0.45,0.51,-0.07
37761,1.97,1.15,-5.37,0.52,0.50,-0.05
37764,1.84,3.16,-4.88,0.56,0.41,-0.05
37766,1.31,2.44,-6.47,0.59,0.38,-0.07
37769,3.59,0.97,-7.28,0.63,0.38,-0.07
37772,2.53,-0.41,-7.11,0.64,0.46,-0.05
37775,1.13,0.75,-5.32,0.70,0.42,-0.02
37778,0.36,2.74,-5.70,0.69,0.32,0.01
37780,2.01,2.11,-7.08,0.60,0.26,-0.00
37783,3.02,-0.03,-8.52,0.56,0.26,-0.03
37786,1.97,-2.59,-8.60,0.49,0.27,-0.05
37789,0.71,-1.35,-7.42,0.49,0.25,-0.03
37791,-0.46,0.51,-7.06,0.51,0.10,-0.02
37794,-0.92,0.35,-7.30,0.51,0.02,-0.02
37797,2.92,-1.11,-9.66,0.51,-0.01,-0.03
37800,2.03,-1.89,-10.69,0.54,-0.00,-0.04
37803,0.74,-0.31,-10.03,0.59,-0.10,-0.00
37805,-1.13,1.13,-11.69,0.62,-0.18,0.00
37808,-0.66,1.88,-13.00,0.59,-0.27,0.02
37811,2.04,-0.11,-14.78,0.55,-0.24,0.00
37814,-0.05,-1.23,-16.80,0.54,-0.16,-0.03
37816,-2.05,-0.75,-17.92,0.56,-0.15,-0.03
37819,-3.70,0.07,-19.16,0.56,-0.17,-0.02
37822,-3.48,0.07,-19.31,0.57,-0.20,0.00
37825,-1.93,-1.92,-19.95,0.59,-0.15,-0.01
37828,-4.01,-2.69,-18.69,0.57,-0.09,-0.01
37830,-4.17,-2.26,-16.75,0.56,-0.08,0.00
37833,-5.88,-0.37,-15.71,0.54,-0.10,0.03
37836,-5.04,-0.13,-14.24,0.52,-0.13,0.05
37839,-2.64,-1.49,-15.57,0.45,-0.08,0.04
37841,-3.39,-2.19,-14.38,0.39,-0.00,0.04
37844,-2.92,-1.64,-12.49,0.37,0.01,0.05
37847,-4.26,0.68,-11.76,0.38,0.01,0.08
37850,-2.70,1.37,-10.65,0.33,-0.05,0.10
37852,-0.32,0.53,-10.04,0.27,-0.00,0.08
37855,-0.14,-0.30,-9.53,0.24,0.01,0.07
37858,0.41,-0.76,-8.38,0.28,0.02,0.10
37861,-0.52,0.98,-7.00,0.32,-0.02,0.15
37864,0.41,1.54,-6.76,0.36,-0.08,0.19
37866,4.06,0.06,-8.10,0.38,-0.08,0.19
37869,4.39,-0.63,-8.43,0.38,-0.01,0.19
37872,2.54,-1.16,-6.46,0.37,-0.03,0.21
37875,0.39,1.13,-4.69,0.32,-0.10,0.23
37877,0.91,0.63,-3.64,0.24,-0.20,0.24
37880,1.89,-0.52,-3.51,0.21,-0.23,0.21
37883,3.03,-2.89,-5.78,0.18,-0.16,0.18
37886,2.06,-2.56,-4.45,0.17,-0.14,0.19
37889,-0.17,-0.22,-1.07,0.14,-0.20,0.22
37891,-0.25,0.97,-0.21,0.10,-0.32,0.23
37894,2.41,0.48,-0.75,0.05,-0.36,0.21
37897,3.40,-1.85,-2.79,0.01,-0.26,0.18
37900,2.94,-1.56,-1.21,0.00,-0.22,0.18
37902,0.36,1.40,-0.32,-0.02,-0.29,0.19
37905,1.27,2.19,-0.11,-0.05,-0.35,0.18
37908,4.14,1.58,-3.79,-0.12,-0.35,0.16
37911,4.18,-0.62,-6.65,-0.09,-0.27,0.13
37914,3.86,-0.04,-6.41,-0.10,-0.28,0.15
37916,1.64,1.89,-6.45,-0.08,-0.39,0.16
37919,1.06,2.35,-8.39,-0.06,-0.47,0.17
37922,3.52,-0.29,-12.04,-0.02,-0.54,0.15
37925,2.79,-1.38,-14.82,0.01,-0.46,0.17
37927,1.49,-0.62,-14.74,0.07,-0.48,0.20
37930,-1.58,2.06,-16.28,0.07,-0.50,0.20
37933,-1.78,2.07,-17.57,-0.05,-0.58,0.21
37936,0.76,-0.31,-19.15,-0.12,-0.53,0.18
37939,-0.76,-2.43,-17.65,-0.15,-0.51,0.15
37941,-1.77,-1.76,-15.04,-0.13,-0.55,0.16
37944,-2.60,-0.41,-14.78,-0.13,-0.62,0.17
37947,-2.41,0.09,-16.00,-0.12,-0.67,0.18
37950,1.16,-0.45,-19.75,-0.12,-0.60,0.17
37952,-1.41,-0.61,-21.55,-0.12,-0.51,0.16
37955,-1.94,-0.06,-21.78,-0.11,-0.52,0.16
37958,-2.34,2.14,-22.25,-0.14,-0.52,0.16
37961,0.37,1.14,-21.19,-0.19,-0.47,0.15
37964,0.25,-2.18,-18.15,-0.18,-0.34,0.13
37966,-0.25,-2.77,-13.63,-0.13,-0.28,0.13
37969,-0.84,-2.28,-11.57,-0.11,-0.24,0.15
37972,0.22,-0.39,-8.14,-0.10,-0.26,0.16
37975,2.90,-0.98,-7.81,-0.14,-0.21,0.16
37977,3.21,-1.97,-8.67,-0.13,-0.10,0.13
37980,2.95,-2.62,-5.25,-0.14,-0.07,0.13
37983,1.41,0.14,-2.10,-0.16,-0.10,0.15
37998,-0.92,2.35,-8.96,-0.06,-0.02,0.17
38001,1.85,1.04,-12.96,-0.15,0.02,0.15
38003,0.97,-1.77,-13.20,-0.17,0.16,0.13
38006,0.43,-2.89,-10.82,-0.14,0.18,0.14
38009,-1.41,-0.73,-9.62,-0.12,0.18,0.15
38012,-0.86,0.85,-7.65,-0.19,0.17,0.15
38014,2.43,-1.07,-8.21,-0.23,0.29,0.11
38017,1.36,-2.94,-5.70,-0.21,0.33,0.10
38020,1.13,-2.03,-3.18,-0.17,0.30,0.12
38023,0.85,1.19,-1.69,-0.20,0.22,0.13
38026,2.75,1.40,-3.21,-0.22,0.23,0.11
38028,3.45,-0.43,-5.07,-0.18,0.36,0.09
38031,2.34,-1.08,-3.45,-0.18,0.35,0.10
38034,0.50,1.58,-3.06,-0.10,0.24,0.13
38037,1.29,4.30,-3.98,-0.11,0.14,0.12
38039,4.47,2.55,-7.71,-0.14,0.19,0.10
38042,4.10,-0.13,-8.42,-0.13,0.22,0.10
38045,2.90,0.10,-7.47,-0.06,0.16,0.13
38048,2.07,3.64,-9.11,-0.00,0.03,0.13
38051,3.06,2.36,-14.40,-0.04,0.00,0.10
38053,4.81,-0.93,-17.66,-0.05,0.12,0.11
38056,2.43,-1.56,-18.79,-0.01,0.17,0.12
38059,0.14,-0.54,-21.16,0.08,0.13,0.13
38062,-0.38,0.40,-23.31,0.05,0.12,0.14
38064,0.60,-2.18,-23.58,0.01,0.19,0.11
38067,-2.19,-3.21,-21.62,0.01,0.23,0.10
38070,-3.96,-2.61,-18.37,0.05,0.18,0.11
38073,-4.93,-0.49,-15.74,0.04,0.07,0.10
38076,-2.40,-0.15,-13.81,-0.04,0.08,0.09
38078,-2.36,-1.12,-12.32,-0.07,0.13,0.07
38081,-0.63,-1.14,-7.94,-0.10,0.10,0.08
38084,-0.46,0.20,-4.47,-0.08,0.04,0.06
38087,2.92,1.65,-4.48,-0.06,0.02,0.05
38089,4.38,-0.30,-6.72,-0.04,0.13,0.03
38092,5.14,-1.53,-5.54,-0.03,0.17,0.04
38095,4.04,-0.70,-4.56,0.07,0.12,0.07
38098,3.58,1.59,-5.28,0.15,0.00,0.07
38100,4.75,0.54,-8.52,0.16,0.03,0.06
38103,3.55,-1.12,-10.05,0.21,0.07,0.07
38106,3.23,-0.96,-7.52,0.25,0.01,0.10
38109,0.25,1.37,-5.81,0.30,-0.14,0.12
38112,1.53,1.48,-8.54,0.19,-0.19,0.12
38114,1.44,-0.16,-10.70,0.22,-0.10,0.09
38117,1.79,-1.46,-8.17,0.16,-0.09,0.10
38120,0.34,-0.33,-5.42,0.20,-0.14,0.10
38123,0.92,1.37,-7.80,0.17,-0.24,0.11
38125,1.74,-1.38,-12.71,0.15,-0.19,0.09
38128,2.19,-3.32,-10.01,0.15,-0.18,0.12
38131,0.94,-2.00,-9.07,0.21,-0.21,0.14
38134,-0.79,0.00,-10.29,0.27,-0.36,0.13
38137,1.12,-1.13,-13.45,0.20,-0.38,0.11
38139,0.26,-1.65,-12.05,0.17,-0.34,0.12
38142,0.55,-1.19,-8.99,0.17,-0.41,0.14
38145,-1.95,1.57,-9.03,0.21,-0.57,0.12
38148,0.32,0.50,-12.88,0.11,-0.59,0.11
38150,0.09,0.42,-14.35,0.11,-0.46,0.09
38153,0.32,-0.21,-10.84,0.08,-0.46,0.10
38156,-1.10,1.38,-11.10,0.16,-0.52,0.08
38159,0.60,2.01,-15.38,0.14,-0.51,0.07
38162,0.76,0.24,-17.42,0.17,-0.35,0.07
38164,1.13,-0.83,-14.42,0.22,-0.27,0.09
38167,0.10,-0.17,-14.80,0.29,-0.28,0.11
38170,1.10,1.42,-16.77,0.30,-0.30,0.11
38173,0.65,-0.03,-15.97,0.27,-0.20,0.07
38175,1.33,-1.63,-11.34,0.26,-0.18,0.07
38178,0.59,0.65,-9.81,0.32,-0.21,0.06
38181,1.82,2.39,-9.55,0.31,-0.25,0.06
38184,0.83,1.48,-10.62,0.23,-0.17,0.02
38187,0.91,-0.34,-7.93,0.23,-0.12,0.03
38189,1.34,0.87,-5.32,0.30,-0.16,0.05
38192,2.39,2.60,-4.91,0.34,-0.24,0.05
38195,1.02,1.53,-8.16,0.26,-0.22,0.03
38198,1.92,-0.27,-7.92,0.25,-0.15,0.03
38200,3.13,0.80,-4.97,0.28,-0.16,0.05
38203,3.25,2.09,-5.49,0.32,-0.28,0.04
38206,2.06,0.79,-9.19,0.22,-0.28,0.03
38209,1.30,-1.36,-11.77,0.25,-0.22,0.03
38212,3.13,-1.45,-9.02,0.21,-0.21,0.08
38214,2.54,0.34,-8.75,0.23,-0.30,0.08
38217,0.76,-0.13,-10.82,0.13,-0.29,0.07
38220,-0.96,-2.13,-12.17,0.07,-0.22,0.04
38223,1.80,-2.93,-7.76,0.03,-0.15,0.06
38225,2.30,-0.64,-6.33,0.13,-0.22,0.05
38228,0.42,-0.78,-9.11,0.09,-0.20,0.05
38231,-1.13,-1.56,-10.06,0.14,-0.15,0.05
38234,2.14,-2.01,-5.41,0.15,-0.16,0.10
38237,3.79,0.80,-2.64,0.24,-0.24,0.12
38239,1.79,2.30,-5.26,0.22,-0.23,0.11
38242,0.74,1.06,-7.49,0.19,-0.16,0.09
38245,2.79,-0.62,-6.26,0.14,-0.10,0.11
38248,3.74,1.37,-6.72,0.15,-0.06,0.14
38250,2.57,2.99,-11.63,0.12,-0.01,0.12
38253,0.30,-0.32,-15.81,0.15,0.11,0.08
38256,1.45,-2.70,-14.57,0.14,0.20,0.09
38259,2.21,-0.86,-14.24,0.26,0.26,0.12
38261,0.66,0.62,-18.17,0.30,0.28,0.16
38264,-2.04,-0.67,-20.29,0.26,0.32,0.15
38267,-1.26,-2.23,-15.79,0.21,0.37,0.17
38270,0.22,-0.52,-11.07,0.19,0.36,0.20
38273,0.06,1.54,-10.00,0.17,0.34,0.18
38275,-1.41,0.04,-11.49,0.07,0.42,0.13
38278,0.12,-0.59,-9.28,0.05,0.49,0.13
38293,4.56,0.29,-6.45,0.17,0.45,0.24
38296,3.10,1.12,-8.95,0.19,0.36,0.23
38299,0.47,0.26,-11.54,0.16,0.33,0.20
38301,3.52,-0.29,-6.64,0.11,0.28,0.21
38304,4.61,1.09,-4.75,0.16,0.15,0.21
38307,3.44,2.38,-8.55,0.16,0.13,0.21
38310,0.41,0.47,-11.41,0.10,0.16,0.20
38312,2.42,-1.19,-7.98,0.08,0.18,0.22
38315,3.89,-0.27,-6.61,0.19,0.09,0.23
38318,2.32,2.23,-8.20,0.28,0.05,0.20
38321,-1.12,0.70,-13.12,0.23,0.04,0.18
38324,1.63,-0.72,-11.88,0.23,0.05,0.20
38326,3.05,0.45,-11.18,0.28,-0.00,0.22
38329,2.16,3.22,-14.22,0.35,-0.06,0.23
38332,-1.31,1.71,-18.45,0.24,-0.14,0.19
38335,-0.25,-1.52,-14.19,0.12,-0.15,0.21
38337,0.84,-0.47,-11.32,0.19,-0.26,0.21
38340,-1.18,0.58,-13.69,0.24,-0.36,0.19
38343,-2.97,-0.88,-16.09,0.21,-0.38,0.17
38346,-1.93,-1.92,-13.80,0.20,-0.33,0.19
38349,-0.25,-0.84,-12.22,0.29,-0.34,0.21
38351,-1.34,1.29,-14.93,0.33,-0.40,0.22
38354,-2.18,-0.01,-16.83,0.27,-0.42,0.21
38357,-0.59,-1.98,-13.25,0.21,-0.31,0.21
38360,2.15,-1.82,-7.93,0.23,-0.31,0.23
38362,3.28,-0.48,-5.80,0.20,-0.37,0.23
38365,2.93,2.03,-8.60,0.11,-0.31,0.19
38368,3.58,1.30,-9.51,0.13,-0.24,0.14
38371,5.72,-1.34,-6.85,0.16,-0.30,0.15
38373,5.15,-1.52,-4.83,0.28,-0.41,0.19
38376,2.62,1.22,-8.40,0.32,-0.41,0.21
38379,1.43,0.38,-9.82,0.41,-0.35,0.21
38382,2.76,-0.84,-6.55,0.44,-0.32,0.25
38385,1.91,1.31,-4.44,0.47,-0.36,0.25
38387,-0.25,2.34,-8.31,0.29,-0.33,0.23
38390,-0.97,0.28,-10.22,0.20,-0.25,0.19
38393,0.91,-1.84,-8.46,0.12,-0.20,0.20
38396,1.52,-2.50,-7.22,0.17,-0.16,0.21
38398,1.63,-0.38,-9.39,0.15,-0.16,0.22
38401,0.68,-1.15,-10.86,0.07,-0.10,0.20
38404,1.83,-3.06,-9.28,0.02,-0.06,0.21
38407,3.82,-2.42,-6.86,0.10,-0.02,0.24
38409,3.05,0.90,-8.46,0.15,-0.06,0.25
38412,1.77,1.17,-13.07,0.13,0.00,0.19
38415,1.49,-0.62,-12.95,0.09,0.07,0.18
38418,1.74,-1.02,-10.68,0.11,0.15,0.20
38421,0.58,1.31,-11.20,0.17,0.16,0.22
38423,-0.84,2.12,-14.45,0.16,0.18,0.20
38426,-2.01,-0.49,-15.56,0.11,0.29,0.17
38429,-1.91,-1.56,-14.84,0.12,0.34,0.16
38432,-2.42,-0.55,-15.32,0.20,0.32,0.16
38434,-3.24,1.09,-15.55,0.20,0.24,0.17
38437,-3.18,0.02,-15.52,0.16,0.23,0.17
38440,-2.66,-1.54,-14.62,0.14,0.27,0.17
38443,-0.96,-1.35,-10.86,0.16,0.24,0.19
38446,-0.50,0.60,-7.73,0.14,0.16,0.19
38448,0.49,1.17,-7.57,0.05,0.14,0.17
38451,1.94,-1.17,-8.15,0.05,0.23,0.14
38454,3.21,-2.69,-6.81,0.04,0.26,0.15
38457,4.00,-0.99,-6.53,0.14,0.24,0.17
