Time,Acel. X,Acel. Y,Acel. Z,Rot. X,Rot. Y,Rot. Z,time_diff
1738,5.31,-2.04,-6.269999999999998,-0.11,-0.24,-0.03,35.0
1773,1.75,-1.74,-8.01,-0.29,-0.2,0.06,35.0
1813,1.73,-1.65,-8.38,-0.43,-0.16,0.1,40.0
1848,5.6,-2.21,-6.9,-0.45,-0.22,0.14,35.0
1883,3.32,-1.8,-7.529999999999999,-0.5,-0.24,0.11,35.0
1918,2.55,-1.96,-6.519999999999998,-0.41,-0.31,0.13,35.0
1954,5.83,-1.43,-6.6800000000000015,-0.31,-0.3,0.13,36.0
1989,1.66,-1.88,-8.449999999999998,-0.22,-0.28,0.1,35.0
2024,5.47,-1.7,-5.27,-0.09,-0.33,0.1,35.0
2059,2.74,-2.04,-6.540000000000001,-0.21,-0.3,0.08,35.0
2094,2.74,-1.98,-6.42,-0.19,-0.28,0.13,35.0
2129,5.04,-1.83,-6.119999999999999,-0.19,-0.24,0.11,35.0
2164,1.71,-2.22,-10.339999999999998,-0.13,-0.24,0.12,35.0
2199,4.31,-1.69,-7.17,0.09,-0.24,0.19,35.0
2235,2.26,-1.76,-9.72,0.23,-0.2,0.2,36.0
2275,2.3,-1.31,-9.4,0.28,-0.19,0.2,40.0
2310,3.04,-1.65,-5.76,0.28,-0.28,0.22,35.0
2345,4.36,-1.74,-5.450000000000001,0.16,-0.23,0.16,35.0
2380,1.47,-1.59,-5.15,0.22,-0.18,0.18,35.0
2415,4.74,-1.44,-4.970000000000001,0.12,-0.03,0.19,35.0
2450,2.88,-1.68,-9.65,-0.2,0.21,0.14,35.0
2486,4.54,-1.39,-12.710000000000003,-0.32,0.21,0.14,36.0
2521,4.5,-0.97,-15.01,-0.27,-0.01,0.08,35.0
2556,2.57,-0.88,-15.06,-0.24,-0.23,0.03,35.0
2591,5.98,-0.91,-14.210000000000003,-0.18,-0.34,-0.07,35.0
2626,2.23,-1.7,-15.019999999999998,-0.05,-0.4,-0.17,35.0
2661,3.86,-1.43,-11.430000000000001,0.23,-0.41,-0.18,35.0
2696,3.61,-1.85,-10.51,-0.11,-0.36,-0.21,35.0
2749,3.66,-1.08,-3.6099999999999994,0.08,-0.13,-0.13,53.0
2783,2.68,-1.63,-5.860000000000001,-0.04,0.14,-0.1,34.0
2818,1.89,-0.6,-8.81,0.1,0.31,-0.06,35.0
2854,4.56,-1.32,-10.92,0.22,0.44,-0.07,36.0
2889,2.1,-2.13,-18.17,0.31,0.48,-0.1,35.0
2924,5.23,-1.88,-17.53,0.17,0.4,-0.17,35.0
2959,3.02,-2.46,-18.96,0.08,0.44,-0.25,35.0
2994,3.02,-1.89,-17.22,0.27,0.5,-0.19,35.0
3029,4.74,-2.1,-16.339999999999996,0.22,0.55,-0.16,35.0
3064,2.31,-2.76,-17.65,-0.11,0.6,-0.16,35.0
3099,5.49,-2.28,-17.5,-0.1,0.52,-0.18,35.0
3134,1.91,-1.93,-15.58,0.13,0.37,-0.17,35.0
3183,1.53,-2.54,-12.589999999999998,0.2,0.28,-0.17,49.0
3223,2.37,-2.47,-11.729999999999999,0.16,0.46,-0.08,40.0
3258,4.6,-2.22,-12.53,0.13,0.67,-0.03,35.0
3293,1.88,-2.31,-13.92,0.22,0.79,-0.02,35.0
3328,4.66,-2.08,-13.680000000000001,0.34,0.78,0.04,35.0
3363,2.67,-2.27,-15.299999999999999,0.26,0.65,0.04,35.0
3398,3.58,-2.2,-14.42,0.26,0.53,0.09,35.0
3433,4.85,-2.39,-15.479999999999999,0.34,0.5,0.06,35.0
3469,2.36,-2.23,-15.930000000000001,0.33,0.45,0.07,36.0
3504,6.27,-1.77,-15.479999999999999,0.27,0.36,0.04,35.0
3539,3.74,-2.38,-18.449999999999996,0.06,0.31,-0.03,35.0
3574,4.77,-2.42,-18.239999999999995,0.020000000000000004,0.28,-0.07,35.0
3609,6.11,-2.29,-17.019999999999996,0.06,0.15,-0.1,35.0
3644,3.28,-2.82,-16.759999999999998,0.04,0.06,-0.13,35.0
3684,3.11,-2.6,-15.110000000000001,0.04,-0.12,-0.13,40.0
3719,5.93,-2.51,-11.76,-0.019999999999999997,-0.26,-0.12,35.0
3754,2.02,-2.58,-11.92,-0.06,-0.33,-0.11,35.0
3789,4.19,-1.96,-8.22,-0.029999999999999995,-0.35,-0.06,35.0
3825,4.06,-2.04,-6.99,2.3254671461743145e-18,-0.3,-0.05,36.0
3860,1.63,-1.96,-6.470000000000001,-0.07,-0.23,-7.50150692314295e-20,35.0
3895,5.29,-2.05,-5.24,0.020000000000000004,-0.19,0.03,35.0
3930,2.28,-1.66,-6.83,0.22,-0.12,0.05,35.0
3965,4.65,-1.65,-3.9000000000000004,0.45,-0.14,0.12,35.0
4000,3.42,-1.7,-6.540000000000001,0.53,-0.12,0.14,35.0
4035,2.03,-1.53,-5.23,0.48,-0.23,0.17,35.0
4070,5.22,-1.52,-5.290000000000001,0.39,-0.3,0.19,35.0
4117,4.49,-1.29,-3.540000000000001,0.18,-0.38,0.17,47.0
4151,4.4,-1.58,-4.3100000000000005,0.010000000000000002,-0.31,0.12,34.0
4186,1.41,-1.47,-4.869999999999999,0.07,-0.17,0.12,35.0
4221,4.77,-1.26,-4.16,0.07,-0.1,0.15,35.0
4256,2.89,-1.37,-7.24,0.010000000000000002,-0.03,0.13,35.0
4291,2.55,-1.01,-6.700000000000001,0.1,-0.06,0.13,35.0
4326,5.26,-1.59,-7.01,0.18,-0.06,0.07,35.0
4362,1.94,-1.63,-7.820000000000002,0.21,-0.04,0.05,36.0
4397,4.27,-1.7,-6.0,0.4,-0.11,0.09,35.0
4432,2.78,-1.65,-7.889999999999999,0.45,-0.08,0.08,35.0
4467,2.29,-1.05,-6.4399999999999995,0.45,-0.14,0.07,35.0
4502,4.55,-1.16,-5.42,0.5,-0.14,0.07,35.0
4537,4.62,-1.73,-5.91,0.45,-0.1,0.07,35.0
4572,4.58,-1.91,-8.390000000000002,0.3,-0.06,0.04,35.0
4612,1.92,-1.74,-10.229999999999999,0.24,-0.12,0.06,40.0
4662,3.03,-1.75,-7.979999999999999,0.1,-0.13,0.1,50.0
4697,3.93,-1.86,-6.860000000000001,-0.06,-0.17,0.07,35.0
4732,4.48,-1.86,-8.000000000000002,-0.19,-0.13,0.07,35.0
4767,4.22,-1.66,-8.78,-0.23,-0.16,0.06,35.0
4802,3.0,-2.18,-9.299999999999999,-0.27,-0.24,0.03,35.0
4837,1.93,-2.42,-8.97,-0.09,-0.29,0.05,35.0
4872,1.45,-2.26,-9.140000000000002,0.13,-0.31,0.1,35.0
4907,1.92,-2.19,-8.22,0.14,-0.27,0.16,35.0
4942,2.69,-2.42,-8.22,0.13,-0.25,0.22,35.0
4977,3.62,-2.46,-4.360000000000001,-0.029999999999999995,-0.23,0.25,35.0
5012,4.0,-2.45,-4.41,-0.13,-0.21,0.31,35.0
5047,3.03,-2.39,-5.380000000000001,-0.35,-0.12,0.37,35.0
5088,1.81,-1.92,-9.070000000000002,-0.5,-0.1,0.41,41.0
5122,2.86,-1.95,-8.97,-0.5,-0.11,0.44,34.0
5158,3.66,-2.23,-6.0,-0.31,-0.18,0.41,36.0
5193,3.65,-2.15,-6.15,-0.25,-0.22,0.39,35.0
5228,3.07,-2.08,-8.17,-0.18,-0.16,0.46,35.0
5263,2.19,-1.66,-9.83,0.05,-0.11,0.5,35.0
5298,1.3,-1.73,-8.58,2.3254671461743145e-18,-0.16,0.4,35.0
5333,1.68,-2.19,-8.729999999999999,-0.25,-0.16,0.31,35.0
5368,2.38,-1.88,-7.869999999999999,-0.36,-0.17,0.33,35.0
5403,3.4,-2.11,-6.15,-0.45,-0.23,0.35,35.0
5438,4.06,-1.89,-4.82,-0.43,-0.28,0.37,35.0
5486,2.15,-1.74,-7.290000000000001,-0.5,-0.26,0.34,48.0
5526,3.09,-2.05,-5.119999999999999,-0.5,-0.24,0.39,40.0
5561,1.93,-1.87,-6.570000000000002,-0.49,-0.19,0.42,35.0
5596,1.16,-1.62,-8.290000000000001,-0.44,-0.14,0.44,35.0
5631,1.31,-1.25,-8.500000000000002,-0.48,-0.13,0.44,35.0
5666,2.49,-1.35,-9.24,-0.57,-0.14,0.38,35.0
5701,3.9,-1.33,-8.519999999999998,-0.58,-0.15,0.4,35.0
5736,4.13,-0.52,-6.500000000000002,-0.48,-0.13,0.35,35.0
5771,3.51,-0.11000000000000001,-8.449999999999998,-0.029999999999999995,-0.16,0.34,35.0
5806,2.49,-0.22000000000000003,-9.58,0.41,-0.18,0.26,35.0
5841,2.03,-0.16000000000000003,-10.659999999999998,0.61,-0.16,0.15,35.0
5876,2.28,-0.27,-11.01,0.67,-0.17,0.05,35.0
5911,3.89,-0.36,-10.9,0.47,-0.2,-0.03,35.0
5946,5.2,-0.39,-9.199999999999998,0.12,-0.3,-0.13,35.0
5987,2.35,-0.34,-11.08,0.04,-0.33,-0.24,41.0
6022,3.01,-0.45,-10.549999999999999,-0.009999999999999998,-0.31,-0.31,35.0
6057,4.34,-0.77,-8.83,-0.06,-0.35,-0.36,35.0
6105,2.32,-0.69,-12.37,-0.11,-0.25,-0.43,48.0
6140,2.99,-0.46,-12.199999999999998,-0.08,-0.2,-0.44,35.0
6175,3.73,-0.77,-11.37,0.09,-0.19,-0.43,35.0
6210,4.6,-0.82,-9.750000000000002,0.17,-0.16,-0.43,35.0
6245,3.68,-0.88,-8.659999999999998,0.29,-0.13,-0.43,35.0
6280,2.54,-0.98,-10.180000000000001,0.39,-0.09,-0.46,35.0
6315,2.27,-1.61,-11.640000000000002,0.55,-0.1,-0.48,35.0
6350,1.93,-2.37,-12.35,0.37,-0.14,-0.5,35.0
6385,2.36,-2.31,-10.479999999999999,0.05,-0.26,-0.44,35.0
6420,3.57,-2.81,-6.470000000000001,-0.21,-0.38,-0.37,35.0
6461,1.99,-2.6,-8.199999999999998,-0.25,-0.31,-0.24,41.0
6496,1.39,-2.14,-8.06,-0.12,-0.3,-0.13,35.0
6531,1.72,-2.22,-9.159999999999998,-0.31,-0.29,-0.05,35.0
6566,2.89,-2.54,-8.74,-0.25,-0.27,0.04,35.0
6601,4.03,-2.26,-6.339999999999998,-0.12,-0.3,0.14,35.0
6636,3.54,-1.81,-5.369999999999999,-0.029999999999999995,-0.33,0.18,35.0
6671,2.22,-2.38,-6.470000000000001,0.020000000000000004,-0.3,0.23,35.0
6706,1.13,-1.85,-6.9399999999999995,-0.16,-0.23,0.27,35.0
6741,1.17,-1.15,-5.01,-0.65,-0.21,0.3,35.0
6776,2.29,-0.71,-3.959999999999999,-1.06,-0.24,0.27,35.0
6811,3.4,-1.18,-2.3200000000000003,-0.97,-0.2,0.26,35.0
6858,2.44,-0.59,-3.7699999999999996,-0.67,-0.15,0.19,47.0
6898,1.52,-0.49,-3.58,-0.25,-0.19,0.23,40.0
6933,1.08,-0.44,-5.869999999999999,0.1,-0.1,0.24,35.0
6968,1.88,-0.51,-6.8100000000000005,0.27,-0.08,0.19,35.0
7003,3.28,-1.02,-7.380000000000001,0.24,-0.11,0.14,35.0
7038,3.87,-0.98,-5.98,0.24,-0.17,0.1,35.0
7073,2.75,-0.52,-5.26,0.23,-0.2,0.09,35.0
7108,2.38,-1.29,-11.19,0.020000000000000004,-0.14,-0.01,35.0
7143,1.8,-1.45,-12.949999999999998,-0.28,-0.17,-0.13,35.0
7178,1.43,-1.28,-10.140000000000002,-0.49,-0.2,-0.21,35.0
7213,2.59,-1.35,-9.250000000000002,-0.48,-0.04,-0.25,35.0
7248,3.22,-1.7,-8.15,-0.4,0.11,-0.21,35.0
7283,2.87,-1.87,-8.56,-0.29,0.21,-0.18,35.0
7318,2.99,-1.9,-12.360000000000001,-0.04,0.17,-0.09,35.0
7358,2.82,-1.88,-14.94,-0.2,0.03,-0.06,40.0
7393,3.96,-1.92,-13.540000000000001,-0.37,0.05,-0.05,35.0
7428,3.11,-1.0,-12.409999999999998,-0.45,0.17,-0.07,35.0
7463,2.65,-0.58,-12.76,-0.52,0.26,-0.09,35.0
7498,2.81,-0.25,-13.930000000000001,-0.49,0.31,-0.14,35.0
7533,2.07,-0.63,-16.28,-0.27,0.31,-0.18,35.0
7583,4.16,-0.3,-12.76,0.06,0.08,-0.2,50.0
7618,3.28,-0.31,-10.960000000000003,0.09,-0.1,-0.28,35.0
7653,2.35,-0.7,-11.500000000000002,0.31,-0.24,-0.33,35.0
7687,1.81,-0.35,-10.72,0.47,-0.27,-0.38,34.0
7722,1.57,-0.36,-10.12,0.37,-0.18,-0.43,35.0
7757,2.7,-0.22000000000000003,-8.640000000000002,0.12,-0.16,-0.49,35.0
7792,3.8,-1.37,-7.67,-0.22,-0.13,-0.57,35.0
7833,1.54,-1.36,-12.110000000000001,-0.38,-0.01,-0.6,41.0
7868,2.27,-1.44,-11.979999999999999,-0.44,0.01,-0.58,35.0
7903,2.94,-1.64,-10.88,-0.32,0.06,-0.54,35.0
7938,3.99,-2.06,-10.750000000000002,-0.18,0.16,-0.47,35.0
7973,3.85,-1.89,-12.180000000000001,-0.15,0.19,-0.41,35.0
8008,3.45,-2.14,-15.360000000000001,-0.14,0.11,-0.36,35.0
8043,2.73,-2.55,-16.379999999999995,-0.11,-0.09,-0.34,35.0
8078,2.04,-2.33,-15.15,-0.1,-0.19,-0.3,35.0
8113,2.42,-2.2,-13.4,-0.11,-0.14,-0.25,35.0
8148,3.41,-2.7,-13.15,-0.34,-0.02,-0.24,35.0
8183,4.25,-2.7,-12.81,-0.58,0.17,-0.22,35.0
8229,3.13,-1.74,-13.03,-0.38,0.22,-0.18,46.0
8270,2.13,-2.33,-13.979999999999999,-0.24,0.29,-0.16,41.0
8304,1.82,-2.12,-14.339999999999998,-0.17,0.44,-0.12,34.0
8339,2.69,-2.0,-13.949999999999998,-0.33,0.39,-0.11,35.0
8374,3.22,-1.49,-13.360000000000001,-0.31,0.29,-0.07,35.0
8409,2.87,-1.73,-12.339999999999998,-0.27,0.16,-0.09,35.0
8444,2.42,-0.78,-13.37,-0.23,0.1,-0.13,35.0
8479,2.06,0.10999999999999999,-9.56,-0.009999999999999998,-0.05,-0.18,35.0
8514,2.01,-0.63,-10.070000000000002,0.22,-0.08,-0.25,35.0
8549,1.67,-0.84,-9.49,0.27,0.16,-0.33,35.0
8584,1.77,-1.54,-12.769999999999998,-0.06,0.49,-0.37,35.0
8619,2.25,-1.59,-15.460000000000003,-0.24,0.61,-0.37,35.0
8654,3.03,-1.02,-16.519999999999996,-0.09,0.62,-0.39,35.0
8689,3.28,-0.38,-16.009999999999998,0.34,0.57,-0.37,35.0
8730,2.0,0.5,-15.769999999999998,0.72,0.55,-0.41,41.0
8764,1.96,-0.62,-14.640000000000002,0.77,0.53,-0.49,34.0
8799,2.28,-1.37,-13.390000000000002,0.64,0.43,-0.55,35.0
8834,2.75,-1.08,-12.58,0.52,0.31,-0.58,35.0
8869,3.24,-0.99,-11.94,0.4,0.22,-0.57,35.0
8904,3.06,-1.37,-10.62,0.34,0.17,-0.57,35.0
8939,2.28,-1.32,-10.680000000000001,0.48,0.18,-0.58,35.0
8974,2.01,-1.17,-11.38,0.9,0.23,-0.56,35.0
9024,2.42,-1.79,-13.000000000000002,1.54,0.21,-0.56,50.0
9059,3.24,-1.83,-13.070000000000002,1.75,0.17,-0.56,35.0
9094,3.55,-2.55,-10.839999999999998,1.64,0.0,-0.56,35.0
9128,2.29,-2.25,-9.62,1.28,-0.13,-0.54,34.0
9169,1.9,-2.3,-11.199999999999998,0.63,-0.19,-0.47,41.0
9204,2.52,-2.44,-10.019999999999998,0.16,-0.19,-0.4,35.0
9239,3.05,-2.84,-8.63,0.030000000000000002,-0.17,-0.3,35.0
9274,3.09,-2.45,-8.040000000000001,-0.009999999999999998,-0.14,-0.22,35.0
9308,2.68,-2.32,-8.58,-0.14,-0.14,-0.15,34.0
9343,2.28,-2.57,-10.019999999999998,-0.1,-0.14,-0.07,35.0
9378,1.02,-2.35,-11.03,-0.06,-0.05,-0.01,35.0
9413,1.47,-2.03,-10.949999999999998,-0.08,0.03,0.07,35.0
9448,2.54,-2.03,-11.250000000000002,-0.21,-0.01,0.11,35.0
9483,3.3,-2.72,-9.92,-0.4,-0.08,0.12,35.0
9518,2.71,-2.03,-7.500000000000002,-0.48,-0.1,0.12,35.0
9553,1.85,-1.24,-8.56,-0.07,0.16,0.15,35.0
9605,2.18,-1.43,-12.199999999999998,0.48,0.44,0.11,52.0
9640,2.09,-2.2,-14.680000000000001,0.62,0.49,0.07,35.0
9675,2.72,-2.3,-15.269999999999998,0.38,0.41,0.02,35.0
9710,3.18,-2.55,-16.0,0.2,0.25,0.01,35.0
9745,3.72,-2.49,-13.210000000000003,0.06,0.02,0.02,35.0
9780,3.43,-1.87,-10.49,0.15,-0.19,0.05,35.0
9815,2.49,-1.55,-9.949999999999998,0.35,-0.29,0.04,35.0
9850,2.1,-1.81,-8.909999999999998,0.18,-0.3,0.02,35.0
9885,1.26,-1.13,-8.92,0.04,-0.3,0.01,35.0
9920,1.0,-0.99,-8.659999999999998,0.21,-0.18,0.02,35.0
9955,2.09,-0.96,-8.040000000000001,0.29,-0.12,0.01,35.0
9990,2.59,-1.39,-8.040000000000001,0.28,-0.12,-0.01,35.0
10025,3.31,-1.61,-7.24,0.28,-0.1,-0.02,35.0
10065,1.16,-1.13,-9.710000000000003,0.27,-0.1,-0.06,40.0
10100,2.04,-0.99,-9.15,0.25,-0.08,-0.05,35.0
10135,2.62,-1.35,-8.710000000000003,0.15,-0.04,-0.09,35.0
10170,2.75,-1.86,-5.200000000000001,0.15,-0.06,-0.09,35.0
10205,2.17,-1.49,-5.029999999999999,0.05,-0.03,-0.11,35.0
10239,2.22,-1.69,-7.269999999999998,0.030000000000000002,0.0,-0.08,34.0
10274,2.21,-1.91,-10.4,-0.05,-0.04,-0.09,35.0
10309,1.33,-2.03,-11.78,-0.06,-0.1,-0.08,35.0
10344,1.36,-1.7,-11.640000000000002,-0.22,-0.08,-0.03,35.0
10379,2.34,-1.07,-11.049999999999999,-0.34,-0.09,-0.01,35.0
10414,3.08,-1.06,-10.820000000000002,-0.33,-0.07,-7.50150692314295e-20,35.0
10449,2.93,-0.49,-10.6,-0.32,-0.08,-0.03,35.0
10503,2.29,-0.19000000000000003,-8.449999999999998,-0.05,-0.05,-0.15,54.0
10537,2.09,-0.33,-8.339999999999998,0.06,0.09,-0.23,34.0
10572,1.87,-0.64,-11.76,0.15,0.19,-0.29,35.0
10607,1.59,-0.97,-14.13,0.18,0.25,-0.36,35.0
10642,2.25,-0.95,-13.24,0.31,0.19,-0.36,35.0
10677,3.17,-1.54,-11.76,0.18,0.09,-0.38,35.0
10712,3.58,-1.56,-10.409999999999998,0.19,0.1,-0.36,35.0
10747,2.65,-1.37,-10.460000000000003,0.2,0.08,-0.35,35.0
10782,2.66,-1.79,-12.570000000000002,0.15,-0.0,-0.35,35.0
10817,2.06,-2.33,-14.35,0.010000000000000002,-0.09,-0.35,35.0
10852,2.01,-2.37,-12.710000000000003,-0.07,-0.16,-0.32,35.0
10887,2.55,-2.32,-12.28,-0.33,-0.21,-0.3,35.0
10922,2.96,-2.66,-7.130000000000001,-0.46,-0.22,-0.22,35.0
10975,2.32,-2.03,-7.459999999999999,-0.62,-0.16,-0.09,53.0
11010,2.15,-1.21,-8.360000000000001,-0.56,-0.12,-7.50150692314295e-20,35.0
11045,1.41,-1.02,-7.889999999999999,-0.45,-0.1,0.03,35.0
11080,2.04,-1.2,-9.63,-0.48,-0.01,0.02,35.0
11114,2.86,-1.26,-10.890000000000002,-0.52,0.03,-0.01,34.0
11149,3.45,-1.51,-11.019999999999998,-0.48,0.08,-0.02,35.0
11184,2.57,-0.55,-10.35,-0.37,0.1,-0.05,35.0
11219,2.71,-0.64,-13.1,-0.16,0.1,-0.12,35.0
11254,2.17,-0.13000000000000003,-15.299999999999999,0.05,0.13,-0.2,35.0
11289,2.22,-0.81,-14.799999999999999,0.15,0.12,-0.25,35.0
11324,2.94,-0.47,-13.250000000000002,0.19,0.07,-0.31,35.0
11359,3.29,-0.74,-9.729999999999999,0.24,0.04,-0.35,35.0
11399,1.95,-1.13,-13.31,0.34,0.2,-0.42,40.0
11434,2.86,-1.19,-13.53,0.21,0.37,-0.46,35.0
11469,3.64,-0.83,-13.24,0.05,0.4,-0.48,35.0
11504,3.74,-1.89,-12.589999999999998,0.08,0.35,-0.5,35.0
11539,3.09,-1.54,-12.750000000000002,0.11,0.31,-0.51,35.0
11574,2.91,-1.77,-14.540000000000001,0.11,0.15,-0.49,35.0
11609,2.13,-1.81,-15.000000000000002,0.18,-0.03,-0.46,35.0
11644,2.07,-1.65,-13.01,0.12,-0.14,-0.44,35.0
11679,2.95,-1.54,-11.790000000000001,0.26,-0.19,-0.39,35.0
11713,3.52,-2.31,-10.140000000000002,0.32,-0.18,-0.36,34.0
11748,2.52,-1.81,-10.4,0.26,-0.13,-0.34,35.0
11783,2.1,-2.25,-13.53,0.2,-0.17,-0.32,35.0
11824,3.01,-2.31,-10.22,0.030000000000000002,-0.19,-0.27,41.0
11858,2.29,-1.89,-9.110000000000001,0.05,-0.19,-0.21,34.0
11893,2.1,-2.32,-11.22,-0.04,-0.16,-0.21,35.0
11942,2.27,-1.58,-8.85,-0.13,-0.17,-0.15,49.0
11976,1.69,-1.88,-11.790000000000001,-0.26,-0.16,-0.15,34.0
12011,3.08,-1.49,-9.960000000000003,-0.52,-0.17,-0.16,35.0
12046,1.81,-1.09,-6.839999999999998,-0.53,-0.14,-0.19,35.0
12081,1.79,-1.42,-9.37,-0.42,-0.11,-0.21,35.0
12116,2.25,-1.15,-9.53,-0.38,0.02,-0.19,35.0
12151,1.23,-0.71,-5.41,-0.28,0.02,-0.13,35.0
12186,1.47,0.019999999999999983,-3.8100000000000005,-0.16,0.04,-0.19,35.0
12220,1.81,-0.41,-8.15,0.17,0.07,-0.2,34.0
12255,2.18,-0.13000000000000003,-7.049999999999999,0.38,0.08,-0.21,35.0
12296,2.52,-0.17000000000000004,-11.210000000000003,0.48,0.01,-0.25,41.0
12342,2.39,-0.09000000000000001,-10.65,0.36,-0.07,-0.34,46.0
12377,2.1,0.04999999999999999,-6.779999999999999,0.3,-0.08,-0.39,35.0
12412,2.02,-0.34,-9.12,0.3,-0.06,-0.46,35.0
12447,2.56,-0.45,-10.17,0.17,-0.01,-0.53,35.0
12482,1.94,-0.52,-7.880000000000001,0.21,0.16,-0.56,35.0
12517,1.93,-0.67,-9.890000000000002,0.43,0.34,-0.59,35.0
12552,2.57,-1.28,-11.750000000000002,0.45,0.38,-0.61,35.0
12586,2.66,-1.55,-10.549999999999999,0.26,0.38,-0.58,34.0
12621,2.31,-1.11,-11.479999999999999,0.04,0.28,-0.56,35.0
12656,2.58,-1.28,-13.03,0.08,0.08,-0.53,35.0
12691,3.25,-1.29,-11.540000000000001,0.09,-0.06,-0.5,35.0
12732,2.55,-1.51,-13.360000000000001,0.17,-0.18,-0.51,41.0
12766,3.11,-1.6,-10.03,0.13,-0.24,-0.46,34.0
12801,2.61,-1.5,-11.549999999999999,0.2,-0.24,-0.43,35.0
12836,2.38,-1.88,-13.250000000000002,0.23,-0.29,-0.43,35.0
12871,3.18,-2.06,-11.22,0.24,-0.32,-0.4,35.0
12906,2.64,-1.88,-10.4,0.25,-0.28,-0.36,35.0
12941,2.18,-2.07,-12.589999999999998,0.17,-0.29,-0.34,35.0
12976,3.4,-2.18,-9.37,0.020000000000000004,-0.32,-0.31,35.0
13010,2.31,-1.59,-7.1800000000000015,-0.16,-0.33,-0.29,34.0
13045,1.22,-1.78,-8.460000000000003,-0.23,-0.33,-0.3,35.0
13080,2.91,-2.01,-6.470000000000001,-0.2,-0.27,-0.27,35.0
13115,1.74,-1.39,-4.860000000000001,-0.1,-0.14,-0.2,35.0
13156,1.96,-0.97,-5.029999999999999,-0.25,-0.04,-0.14,41.0
13190,1.78,-0.49,-6.229999999999999,-0.09,-0.03,-0.12,34.0
13225,2.12,-0.88,-9.960000000000003,-0.05,-0.02,-0.18,35.0
13260,2.56,-0.98,-7.76,-0.06,-0.08,-0.21,35.0
13295,1.81,-0.57,-5.76,0.15,-0.09,-0.21,35.0
