Time,Acel. X,Acel. Y,Acel. Z,Rot. X,Rot. Y,Rot. Z
110500,0.15,-0.34,-10.23,0.05,-0.05,-0.00
110535,0.18,-0.34,-10.24,0.05,-0.05,-0.00
110570,0.17,-0.35,-10.24,0.05,-0.05,-0.00
110605,0.15,-0.35,-10.22,0.06,-0.05,-0.00
110640,0.14,-0.36,-10.23,0.06,-0.05,-0.00
110675,0.17,-0.35,-10.24,0.06,-0.05,-0.00
110710,0.16,-0.34,-10.22,0.05,-0.05,-0.00
110745,0.17,-0.33,-10.22,0.05,-0.05,-0.00
110780,0.15,-0.34,-10.23,0.05,-0.05,-0.00
110815,0.16,-0.34,-10.24,0.05,-0.05,-0.00
110850,0.18,-0.34,-10.22,0.06,-0.05,-0.00
110891,0.15,-0.33,-10.24,0.06,-0.05,-0.00
110926,0.14,-0.34,-10.21,0.06,-0.05,-0.00
110961,0.16,-0.34,-10.24,0.06,-0.05,-0.00
110996,0.17,-0.34,-10.24,0.05,-0.05,-0.00
111031,0.17,-0.36,-10.24,0.05,-0.05,-0.00
111066,0.18,-0.34,-10.23,0.05,-0.05,-0.00
111101,0.16,-0.32,-10.24,0.05,-0.05,-0.00
111136,0.17,-0.34,-10.25,0.06,-0.05,-0.00
111171,0.17,-0.35,-10.23,0.05,-0.05,-0.00
111206,0.16,-0.33,-10.23,0.05,-0.05,-0.00
111241,0.16,-0.34,-10.21,0.05,-0.05,-0.00
111276,0.15,-0.33,-10.21,0.05,-0.05,-0.00
111316,0.16,-0.32,-10.20,0.06,-0.05,-0.00
111351,0.15,-0.34,-10.25,0.06,-0.05,-0.00
111386,0.19,-0.34,-10.23,0.06,-0.05,-0.00
111421,0.16,-0.34,-10.24,0.06,-0.05,-0.00
111456,0.16,-0.34,-10.26,0.06,-0.05,-0.00
111491,0.15,-0.36,-10.24,0.05,-0.05,-0.00
111526,0.18,-0.34,-10.20,0.05,-0.05,-0.00
111561,0.16,-0.34,-10.25,0.06,-0.05,-0.00
111596,0.16,-0.33,-10.25,0.06,-0.05,-0.00
111643,0.18,-0.36,-10.24,0.06,-0.05,-0.00
111678,0.17,-0.34,-10.24,0.06,-0.05,-0.00
111713,0.17,-0.34,-10.23,0.05,-0.05,-0.00
111753,0.17,-0.34,-10.20,0.05,-0.05,-0.00
111788,0.16,-0.34,-10.22,0.05,-0.05,-0.00
111823,0.15,-0.34,-10.23,0.05,-0.05,-0.00
111858,0.17,-0.33,-10.22,0.06,-0.05,-0.00
111893,0.16,-0.34,-10.21,0.06,-0.05,-0.00
111942,0.16,-0.34,-10.23,0.06,-0.05,-0.00
111976,0.16,-0.35,-10.25,0.05,-0.05,-0.00
112011,0.16,-0.35,-10.22,0.05,-0.05,-0.00
112046,0.18,-0.35,-10.26,0.05,-0.05,-0.00
112081,0.16,-0.33,-10.23,0.06,-0.05,-0.00
112116,0.16,-0.34,-10.23,0.06,-0.05,-0.00
112151,0.17,-0.33,-10.24,0.06,-0.05,-0.00
112192,0.16,-0.34,-10.24,0.06,-0.05,-0.00
112227,0.15,-0.34,-10.21,0.06,-0.05,-0.00
112262,0.16,-0.33,-10.21,0.05,-0.05,-0.00
112297,0.15,-0.33,-10.23,0.05,-0.05,-0.00
112331,0.18,-0.36,-10.20,0.05,-0.05,-0.00
112366,0.16,-0.35,-10.24,0.06,-0.05,-0.00
112401,0.17,-0.34,-10.23,0.06,-0.05,-0.00
112436,0.16,-0.36,-10.22,0.06,-0.05,-0.00
112471,0.16,-0.34,-10.23,0.05,-0.05,-0.00
112506,0.16,-0.35,-10.22,0.05,-0.05,-0.00
112541,0.15,-0.34,-10.23,0.05,-0.05,-0.00
112576,0.17,-0.35,-10.20,0.06,-0.05,-0.00
112617,0.17,-0.35,-10.25,0.06,-0.05,-0.00
112652,0.15,-0.35,-10.23,0.06,-0.05,-0.00
112687,0.14,-0.34,-10.23,0.06,-0.05,-0.00
112721,0.15,-0.34,-10.21,0.06,-0.05,-0.00
112756,0.15,-0.34,-10.25,0.06,-0.05,-0.00
112791,0.17,-0.35,-10.21,0.06,-0.05,-0.00
112826,0.15,-0.33,-10.22,0.05,-0.05,-0.00
112861,0.16,-0.34,-10.21,0.05,-0.05,-0.00
112896,0.17,-0.34,-10.21,0.05,-0.05,-0.00
112931,0.16,-0.34,-10.22,0.06,-0.05,-0.00
112966,0.17,-0.34,-10.20,0.06,-0.05,-0.00
113014,0.17,-0.33,-10.23,0.06,-0.05,-0.00
113054,0.16,-0.34,-10.24,0.06,-0.05,-0.00
113089,0.16,-0.34,-10.25,0.05,-0.05,-0.00
113124,0.16,-0.35,-10.26,0.05,-0.05,-0.00
113159,0.15,-0.35,-10.22,0.05,-0.05,-0.00
113194,0.16,-0.34,-10.21,0.05,-0.05,-0.00
113229,0.16,-0.34,-10.22,0.06,-0.05,-0.00
113264,0.16,-0.34,-10.21,0.06,-0.05,-0.00
113299,0.16,-0.34,-10.24,0.06,-0.05,-0.00
113334,0.16,-0.34,-10.19,0.05,-0.05,-0.00
113369,0.16,-0.34,-10.22,0.05,-0.05,-0.00
113417,0.16,-0.32,-10.24,0.05,-0.05,-0.00
113452,0.15,-0.32,-10.23,0.06,-0.05,-0.00
113492,0.17,-0.33,-10.24,0.06,-0.05,-0.00
113527,0.16,-0.34,-10.22,0.06,-0.05,-0.00
113562,0.18,-0.36,-10.23,0.06,-0.05,-0.00
113597,0.16,-0.34,-10.22,0.05,-0.05,-0.00
113632,0.17,-0.32,-10.21,0.05,-0.05,-0.00
113667,0.14,-0.33,-10.23,0.05,-0.05,-0.00
113702,0.16,-0.35,-10.22,0.06,-0.05,-0.00
113737,0.15,-0.34,-10.25,0.06,-0.05,-0.00
113772,0.16,-0.35,-10.24,0.06,-0.05,-0.00
113807,0.16,-0.34,-10.24,0.06,-0.05,-0.00
113842,0.17,-0.36,-10.24,0.05,-0.05,-0.00
113877,0.16,-0.34,-10.20,0.05,-0.05,-0.00
113917,0.15,-0.33,-10.22,0.05,-0.05,-0.00
113952,0.16,-0.34,-10.25,0.06,-0.05,-0.00
113987,0.15,-0.32,-10.22,0.06,-0.05,-0.00
114022,0.17,-0.36,-10.23,0.06,-0.05,-0.00
114057,0.15,-0.35,-10.23,0.06,-0.05,-0.00
114092,0.17,-0.34,-10.22,0.05,-0.05,-0.00
114127,0.17,-0.34,-10.24,0.05,-0.05,-0.00
114162,0.17,-0.33,-10.22,0.05,-0.05,-0.00
114197,0.16,-0.35,-10.23,0.05,-0.05,-0.00
114231,0.17,-0.31,-10.21,0.06,-0.05,-0.00
114266,0.17,-0.32,-10.23,0.06,-0.05,-0.00
114301,0.16,-0.34,-10.22,0.06,-0.05,-0.00
114342,0.16,-0.37,-10.21,0.06,-0.05,-0.00
114388,0.16,-0.34,-10.24,0.06,-0.05,-0.00
114423,0.16,-0.34,-10.25,0.05,-0.05,-0.00
114458,0.16,-0.31,-10.26,0.05,-0.05,-0.00
114493,0.16,-0.32,-10.24,0.05,-0.05,-0.00
114528,0.18,-0.34,-10.23,0.06,-0.05,-0.00
114563,0.17,-0.34,-10.22,0.06,-0.05,-0.00
114598,0.15,-0.34,-10.24,0.06,-0.05,-0.00
114633,0.16,-0.34,-10.18,0.05,-0.05,-0.00
114668,0.15,-0.34,-10.21,0.06,-0.05,-0.00
114703,0.17,-0.33,-10.22,0.06,-0.05,-0.00
114743,0.17,-0.32,-10.22,0.06,-0.05,-0.00
114778,0.16,-0.33,-10.22,0.06,-0.05,-0.00
114813,0.16,-0.35,-10.23,0.06,-0.05,-0.00
114861,0.16,-0.33,-10.24,0.05,-0.05,-0.00
114896,0.17,-0.35,-10.24,0.05,-0.05,-0.00
114930,0.17,-0.32,-10.23,0.05,-0.05,-0.00
114965,0.17,-0.32,-10.21,0.06,-0.05,-0.00
115000,0.17,-0.32,-10.23,0.06,-0.05,-0.00
115035,0.17,-0.33,-10.25,0.06,-0.05,-0.00
115070,0.17,-0.34,-10.27,0.06,-0.05,-0.00
115105,0.18,-0.35,-10.23,0.05,-0.05,-0.00
115140,0.15,-0.34,-10.22,0.05,-0.05,-0.00
115180,0.17,-0.33,-10.21,0.05,-0.05,-0.00
115215,0.15,-0.33,-10.26,0.05,-0.05,-0.00
115250,0.15,-0.33,-10.24,0.06,-0.05,-0.00
115285,0.15,-0.34,-10.23,0.06,-0.05,-0.00
115320,0.16,-0.34,-10.25,0.06,-0.05,-0.00
115355,0.14,-0.35,-10.20,0.05,-0.05,-0.00
115390,0.16,-0.34,-10.20,0.05,-0.05,-0.00
115425,0.17,-0.34,-10.20,0.05,-0.05,-0.00
115459,0.17,-0.34,-10.24,0.05,-0.05,-0.00
115494,0.17,-0.33,-10.23,0.05,-0.05,-0.00
115529,0.16,-0.34,-10.25,0.06,-0.05,-0.00
115564,0.17,-0.34,-10.23,0.06,-0.05,-0.00
115605,0.17,-0.34,-10.24,0.06,-0.05,-0.00
115639,0.16,-0.34,-10.22,0.06,-0.05,-0.00
115674,0.15,-0.34,-10.23,0.05,-0.05,-0.00
115709,0.16,-0.36,-10.26,0.05,-0.05,-0.00
115756,0.16,-0.34,-10.19,0.05,-0.05,-0.00
115791,0.15,-0.34,-10.24,0.05,-0.05,-0.00
115826,0.18,-0.34,-10.21,0.05,-0.05,-0.00
115860,0.15,-0.34,-10.21,0.06,-0.05,-0.00
115895,0.17,-0.34,-10.21,0.06,-0.05,-0.00
115930,0.17,-0.34,-10.24,0.06,-0.05,-0.00
115965,0.17,-0.33,-10.22,0.06,-0.05,-0.00
116000,0.17,-0.34,-10.24,0.06,-0.05,-0.00
116041,0.18,-0.33,-10.25,0.05,-0.05,-0.00
116075,0.16,-0.33,-10.24,0.05,-0.05,-0.00
116110,0.15,-0.33,-10.21,0.05,-0.05,-0.00
116145,0.17,-0.34,-10.21,0.06,-0.05,-0.00
116180,0.15,-0.34,-10.23,0.06,-0.05,-0.00
116215,0.18,-0.34,-10.24,0.06,-0.05,-0.00
116250,0.16,-0.35,-10.24,0.05,-0.05,-0.00
116285,0.18,-0.34,-10.22,0.05,-0.05,-0.00
116333,0.16,-0.34,-10.21,0.06,-0.05,-0.00
116368,0.15,-0.35,-10.24,0.06,-0.05,-0.00
116402,0.17,-0.34,-10.22,0.06,-0.05,-0.00
116437,0.15,-0.34,-10.22,0.06,-0.05,-0.00
116478,0.16,-0.34,-10.24,0.05,-0.05,-0.00
116512,0.17,-0.34,-10.25,0.05,-0.05,-0.00
116547,0.17,-0.34,-10.22,0.05,-0.05,-0.00
116582,0.18,-0.35,-10.24,0.05,-0.05,-0.00
116617,0.17,-0.34,-10.21,0.06,-0.05,-0.00
116652,0.17,-0.35,-10.25,0.06,-0.05,-0.00
116687,0.15,-0.34,-10.23,0.06,-0.05,-0.00
116722,0.18,-0.34,-10.22,0.05,-0.05,-0.00
116757,0.16,-0.35,-10.23,0.05,-0.05,-0.00
116792,0.17,-0.35,-10.25,0.05,-0.05,-0.00
116826,0.16,-0.34,-10.18,0.05,-0.05,-0.00
116861,0.17,-0.32,-10.25,0.05,-0.05,-0.00
116902,0.18,-0.34,-10.21,0.06,-0.05,-0.00
116936,0.19,-0.34,-10.24,0.06,-0.05,-0.00
116971,0.17,-0.35,-10.22,0.06,-0.05,-0.00
117006,0.16,-0.34,-10.22,0.05,-0.05,-0.00
117041,0.17,-0.33,-10.21,0.05,-0.05,-0.00
117076,0.17,-0.33,-10.24,0.05,-0.05,-0.00
117123,0.15,-0.35,-10.23,0.06,-0.05,-0.00
117157,0.17,-0.33,-10.23,0.06,-0.05,-0.00
117192,0.16,-0.34,-10.25,0.06,-0.05,-0.00
117227,0.16,-0.33,-10.24,0.06,-0.05,-0.00
117262,0.15,-0.34,-10.24,0.05,-0.05,-0.00
117297,0.16,-0.33,-10.19,0.05,-0.05,-0.00
117337,0.16,-0.34,-10.25,0.05,-0.05,-0.00
117372,0.14,-0.34,-10.24,0.06,-0.05,-0.00
117407,0.18,-0.36,-10.19,0.06,-0.05,-0.00
117442,0.15,-0.36,-10.25,0.06,-0.05,-0.00
117477,0.15,-0.33,-10.20,0.06,-0.05,-0.00
117512,0.17,-0.34,-10.22,0.05,-0.05,-0.00
117546,0.15,-0.37,-10.20,0.05,-0.05,-0.00
117581,0.17,-0.33,-10.23,0.05,-0.05,-0.00
117616,0.18,-0.35,-10.22,0.05,-0.05,-0.00
117651,0.17,-0.33,-10.22,0.05,-0.05,-0.00
117686,0.16,-0.36,-10.20,0.05,-0.05,-0.00
117721,0.16,-0.33,-10.20,0.05,-0.05,-0.00
117775,0.18,-0.31,-10.25,0.05,-0.05,-0.00
117809,0.15,-0.32,-10.22,0.05,-0.05,-0.00
117844,0.16,-0.32,-10.24,0.06,-0.05,-0.00
117879,0.17,-0.34,-10.23,0.06,-0.05,-0.00
117913,0.15,-0.30,-10.22,0.05,-0.05,-0.00
117948,0.16,-0.33,-10.21,0.06,-0.05,-0.00
117983,0.17,-0.36,-10.22,0.06,-0.05,-0.00
118018,0.15,-0.35,-10.21,0.06,-0.05,-0.00
118053,0.15,-0.35,-10.21,0.05,-0.05,-0.00
118088,0.15,-0.33,-10.22,0.05,-0.05,-0.00
118123,0.17,-0.33,-10.24,0.06,-0.05,-0.00
118157,0.17,-0.31,-10.23,0.06,-0.05,-0.00
118198,0.14,-0.33,-10.19,0.06,-0.05,-0.00
118233,0.16,-0.33,-10.22,0.06,-0.05,-0.00
118267,0.16,-0.33,-10.21,0.05,-0.05,-0.00
118302,0.18,-0.33,-10.21,0.05,-0.05,-0.00
118337,0.16,-0.34,-10.22,0.05,-0.05,-0.00
118372,0.16,-0.34,-10.23,0.06,-0.05,-0.00
118407,0.17,-0.32,-10.23,0.06,-0.05,-0.00
118442,0.15,-0.34,-10.24,0.06,-0.05,-0.00
118488,0.15,-0.34,-10.24,0.06,-0.05,-0.00
118523,0.16,-0.34,-10.21,0.05,-0.05,-0.00
118558,0.16,-0.33,-10.21,0.05,-0.05,-0.00
118593,0.15,-0.34,-10.22,0.05,-0.05,-0.00
118633,0.15,-0.32,-10.24,0.06,-0.05,-0.00
118668,0.17,-0.34,-10.20,0.06,-0.05,-0.00
118703,0.17,-0.33,-10.24,0.06,-0.05,-0.00
118738,0.17,-0.34,-10.24,0.06,-0.05,-0.00
118772,0.17,-0.34,-10.24,0.06,-0.05,-0.00
118807,0.17,-0.34,-10.23,0.06,-0.05,-0.00
118842,0.16,-0.34,-10.25,0.06,-0.05,-0.00
118877,0.17,-0.34,-10.25,0.05,-0.05,-0.00
118912,0.16,-0.35,-10.24,0.06,-0.05,-0.00
118947,0.16,-0.34,-10.24,0.05,-0.05,-0.00
118981,0.16,-0.36,-10.24,0.05,-0.05,-0.00
119016,0.17,-0.34,-10.24,0.05,-0.05,-0.00
119057,0.14,-0.34,-10.24,0.05,-0.05,-0.00
119091,0.16,-0.35,-10.26,0.05,-0.05,-0.00
119126,0.17,-0.35,-10.22,0.05,-0.05,-0.00
119161,0.15,-0.33,-10.23,0.05,-0.05,-0.00
119196,0.16,-0.34,-10.22,0.06,-0.05,-0.00
119245,0.16,-0.33,-10.24,0.05,-0.05,-0.00
119280,0.17,-0.35,-10.24,0.06,-0.05,-0.00
119315,0.17,-0.35,-10.24,0.06,-0.05,-0.00
119350,0.15,-0.34,-10.24,0.06,-0.05,-0.00
119384,0.14,-0.34,-10.22,0.06,-0.05,-0.00
119419,0.15,-0.33,-10.23,0.06,-0.05,-0.00
119459,0.17,-0.35,-10.22,0.06,-0.05,-0.00
119493,0.17,-0.35,-10.22,0.05,-0.05,-0.00
119528,0.17,-0.34,-10.24,0.05,-0.05,-0.00
119563,0.16,-0.34,-10.24,0.05,-0.05,-0.00
119598,0.15,-0.34,-10.21,0.05,-0.05,-0.00
119632,0.15,-0.34,-10.22,0.06,-0.05,-0.00
119667,0.17,-0.34,-10.23,0.06,-0.05,-0.00
119702,0.16,-0.34,-10.25,0.06,-0.05,-0.00
119737,0.16,-0.32,-10.23,0.05,-0.05,-0.00
119772,0.17,-0.35,-10.23,0.05,-0.05,-0.00
119806,0.15,-0.34,-10.21,0.05,-0.05,-0.00
119853,0.16,-0.34,-10.23,0.06,-0.05,-0.00
119891,0.17,-0.34,-10.26,0.06,-0.05,-0.00
119926,0.17,-0.34,-10.22,0.06,-0.05,-0.00
119961,0.14,-0.33,-10.19,0.06,-0.05,-0.00
119996,0.16,-0.35,-10.25,0.06,-0.05,-0.01
120031,0.17,-0.34,-10.26,0.05,-0.05,-0.00
120066,0.17,-0.33,-10.26,0.05,-0.05,-0.00
120101,0.16,-0.34,-10.24,0.05,-0.05,-0.00
120136,0.15,-0.35,-10.23,0.06,-0.05,-0.00
120171,0.17,-0.33,-10.23,0.06,-0.05,-0.00
120206,0.17,-0.33,-10.23,0.06,-0.05,-0.00
120241,0.16,-0.32,-10.25,0.06,-0.05,-0.00
120275,0.15,-0.35,-10.24,0.06,-0.05,-0.00
120316,0.17,-0.34,-10.23,0.05,-0.05,-0.00
120351,0.17,-0.33,-10.24,0.05,-0.05,-0.00
120386,0.16,-0.32,-10.20,0.05,-0.05,-0.00
120421,0.17,-0.34,-10.24,0.05,-0.05,-0.00
120456,0.15,-0.33,-10.22,0.06,-0.05,-0.00
120491,0.16,-0.33,-10.25,0.06,-0.05,-0.00
120526,0.17,-0.33,-10.21,0.06,-0.05,-0.00
120561,0.17,-0.34,-10.22,0.06,-0.05,-0.00
120596,0.17,-0.33,-10.25,0.06,-0.05,-0.00
120631,0.15,-0.32,-10.21,0.05,-0.05,-0.00
120680,0.18,-0.35,-10.24,0.06,-0.05,-0.00
120715,0.16,-0.34,-10.23,0.06,-0.05,-0.00
120755,0.16,-0.35,-10.24,0.06,-0.05,-0.00
120790,0.16,-0.34,-10.25,0.06,-0.05,-0.00
120825,0.18,-0.34,-10.21,0.05,-0.05,-0.00
120860,0.16,-0.35,-10.23,0.06,-0.05,-0.00
120896,0.16,-0.35,-10.21,0.05,-0.05,-0.00
120931,0.14,-0.34,-10.21,0.05,-0.05,-0.00
120966,0.16,-0.32,-10.26,0.06,-0.05,-0.00
121001,0.16,-0.35,-10.22,0.06,-0.05,-0.00
121036,0.18,-0.34,-10.22,0.06,-0.05,-0.00
121071,0.17,-0.35,-10.23,0.06,-0.05,-0.00
121106,0.14,-0.34,-10.19,0.06,-0.05,-0.00
121141,0.17,-0.35,-10.20,0.05,-0.05,-0.00
121182,0.16,-0.34,-10.24,0.05,-0.05,-0.00
121228,0.17,-0.34,-10.24,0.05,-0.05,-0.00
121264,0.17,-0.33,-10.23,0.06,-0.05,-0.00
121299,0.17,-0.34,-10.24,0.06,-0.05,-0.00
121334,0.17,-0.34,-10.21,0.06,-0.05,-0.00
121369,0.16,-0.33,-10.25,0.06,-0.05,-0.00
121404,0.17,-0.33,-10.24,0.06,-0.05,-0.00
121439,0.17,-0.35,-10.23,0.06,-0.05,-0.00
121474,0.15,-0.35,-10.22,0.05,-0.05,-0.00
121509,0.18,-0.35,-10.24,0.05,-0.05,-0.00
121544,0.17,-0.34,-10.22,0.06,-0.05,-0.00
121579,0.16,-0.34,-10.25,0.05,-0.05,-0.00
121620,0.16,-0.34,-10.25,0.05,-0.05,-0.00
121655,0.15,-0.33,-10.24,0.05,-0.05,-0.00
121690,0.15,-0.33,-10.22,0.05,-0.05,-0.00
121725,0.15,-0.33,-10.23,0.06,-0.05,-0.00
121760,0.17,-0.35,-10.21,0.06,-0.05,-0.00
121795,0.16,-0.34,-10.24,0.06,-0.05,-0.00
121830,0.17,-0.34,-10.20,0.06,-0.05,-0.00
121865,0.16,-0.34,-10.22,0.06,-0.05,-0.00
121900,0.15,-0.33,-10.23,0.05,-0.05,-0.00
121935,0.17,-0.36,-10.25,0.05,-0.05,-0.00
121971,0.16,-0.33,-10.22,0.06,-0.05,-0.00
122006,0.14,-0.33,-10.25,0.06,-0.05,-0.00
122046,0.17,-0.35,-10.24,0.06,-0.05,-0.00
122081,0.16,-0.34,-10.24,0.06,-0.05,-0.00
122116,0.15,-0.34,-10.24,0.06,-0.05,-0.00
122164,0.16,-0.34,-10.23,0.06,-0.05,-0.00
122199,0.17,-0.34,-10.24,0.06,-0.05,-0.00
122234,0.16,-0.34,-10.24,0.06,-0.05,-0.00
122269,0.16,-0.34,-10.22,0.06,-0.05,-0.00
122304,0.15,-0.34,-10.26,0.06,-0.05,-0.00
