Time,Acel. X,Acel. Y,Acel. Z,Rot. X,Rot. Y,Rot. Z
2510,0.65,-0.32,-10.26,0.05,-0.04,-0.03
2545,0.73,-0.30,-10.21,0.04,-0.04,-0.05
2580,0.77,-0.22,-10.23,0.04,-0.04,-0.04
2615,0.83,-0.19,-10.22,0.03,-0.04,-0.03
2650,0.86,-0.21,-10.21,0.03,-0.05,-0.01
2702,0.82,-0.17,-10.25,0.05,-0.05,0.01
2737,0.76,-0.21,-10.24,0.07,-0.06,0.02
2772,0.73,-0.24,-10.23,0.08,-0.05,0.02
2807,0.72,-0.31,-10.24,0.08,-0.05,0.02
2842,0.73,-0.31,-10.24,0.07,-0.05,0.00
2876,0.72,-0.31,-10.23,0.05,-0.05,-0.01
2911,0.73,-0.30,-10.24,0.03,-0.05,-0.02
2946,0.73,-0.24,-10.25,0.03,-0.04,-0.02
2981,0.79,-0.22,-10.22,0.03,-0.04,-0.02
3016,0.80,-0.22,-10.25,0.05,-0.04,-0.01
3051,0.81,-0.21,-10.23,0.06,-0.05,-0.01
3086,0.78,-0.22,-10.24,0.07,-0.05,0.01
3121,0.79,-0.24,-10.23,0.07,-0.05,0.02
3161,0.77,-0.28,-10.23,0.06,-0.05,0.02
3196,0.72,-0.29,-10.24,0.05,-0.05,0.01
3231,0.69,-0.27,-10.23,0.04,-0.05,-0.00
3266,0.70,-0.25,-10.27,0.05,-0.04,-0.01
3301,0.75,-0.28,-10.26,0.05,-0.04,-0.02
3349,0.81,-0.23,-10.23,0.05,-0.04,-0.02
3384,0.84,-0.22,-10.23,0.04,-0.04,-0.01
3419,0.83,-0.22,-10.22,0.04,-0.05,0.00
3454,0.78,-0.23,-10.22,0.05,-0.05,0.01
3488,0.76,-0.23,-10.23,0.06,-0.05,0.01
3523,0.72,-0.24,-10.26,0.07,-0.05,0.01
3558,0.75,-0.26,-10.24,0.08,-0.05,0.01
3598,0.76,-0.31,-10.24,0.06,-0.05,-0.00
3633,0.74,-0.31,-10.23,0.05,-0.05,-0.01
3668,0.73,-0.28,-10.26,0.03,-0.05,-0.01
3703,0.76,-0.26,-10.18,0.03,-0.04,-0.01
3738,0.78,-0.23,-10.22,0.04,-0.05,-0.01
3773,0.79,-0.18,-10.24,0.05,-0.05,-0.01
3808,0.78,-0.23,-10.22,0.07,-0.05,-0.01
3843,0.77,-0.23,-10.21,0.08,-0.05,0.00
3878,0.79,-0.27,-10.20,0.07,-0.05,0.01
3912,0.78,-0.27,-10.21,0.05,-0.05,0.01
3947,0.73,-0.26,-10.25,0.04,-0.05,0.01
3982,0.68,-0.28,-10.24,0.04,-0.05,-0.00
4017,0.70,-0.27,-10.25,0.04,-0.04,-0.01
4069,0.78,-0.24,-10.21,0.05,-0.04,-0.02
4104,0.82,-0.21,-10.24,0.06,-0.04,-0.02
4139,0.82,-0.23,-10.23,0.06,-0.05,-0.01
4174,0.79,-0.23,-10.21,0.05,-0.05,0.01
4209,0.80,-0.24,-10.21,0.05,-0.05,0.01
4244,0.74,-0.26,-10.23,0.05,-0.05,0.01
4278,0.72,-0.26,-10.24,0.06,-0.05,0.01
4313,0.72,-0.27,-10.25,0.06,-0.05,-0.00
4348,0.74,-0.27,-10.25,0.06,-0.05,-0.01
4383,0.77,-0.27,-10.19,0.05,-0.04,-0.01
4418,0.77,-0.27,-10.24,0.04,-0.04,-0.01
4453,0.77,-0.23,-10.25,0.04,-0.05,-0.01
4488,0.77,-0.25,-10.23,0.04,-0.05,-0.00
4528,0.76,-0.22,-10.23,0.05,-0.05,0.00
4563,0.77,-0.24,-10.24,0.06,-0.05,0.00
4598,0.75,-0.25,-10.24,0.07,-0.05,0.00
4632,0.74,-0.25,-10.23,0.06,-0.05,0.00
4667,0.77,-0.26,-10.22,0.05,-0.05,0.00
4702,0.75,-0.29,-10.24,0.05,-0.05,0.00
4737,0.72,-0.26,-10.24,0.04,-0.05,-0.00
4785,0.74,-0.24,-10.24,0.05,-0.05,-0.01
4820,0.75,-0.23,-10.21,0.06,-0.05,-0.01
4855,0.79,-0.24,-10.21,0.06,-0.05,-0.01
4890,0.80,-0.23,-10.19,0.06,-0.05,-0.00
4925,0.79,-0.25,-10.23,0.06,-0.05,0.00
4965,0.76,-0.25,-10.21,0.05,-0.05,0.01
5000,0.74,-0.25,-10.23,0.05,-0.05,0.00
5035,0.73,-0.26,-10.27,0.05,-0.05,-0.00
5070,0.73,-0.26,-10.24,0.06,-0.05,-0.01
5104,0.74,-0.26,-10.22,0.06,-0.04,-0.01
5139,0.77,-0.24,-10.19,0.05,-0.04,-0.01
5174,0.77,-0.27,-10.24,0.05,-0.05,-0.01
5209,0.77,-0.26,-10.21,0.04,-0.05,-0.00
5244,0.79,-0.24,-10.23,0.05,-0.05,-0.00
5279,0.76,-0.23,-10.24,0.05,-0.05,0.00
5314,0.74,-0.24,-10.23,0.06,-0.05,0.00
5348,0.75,-0.24,-10.23,0.07,-0.05,0.00
5383,0.77,-0.30,-10.23,0.06,-0.05,0.00
5436,0.75,-0.25,-10.22,0.05,-0.05,-0.00
5470,0.74,-0.30,-10.25,0.05,-0.05,-0.00
5505,0.76,-0.24,-10.26,0.05,-0.05,-0.01
5540,0.74,-0.23,-10.25,0.05,-0.05,-0.01
5575,0.77,-0.27,-10.22,0.05,-0.05,-0.01
5610,0.76,-0.22,-10.25,0.05,-0.05,-0.01
5645,0.78,-0.22,-10.24,0.06,-0.05,-0.00
5679,0.80,-0.24,-10.24,0.06,-0.05,0.00
5714,0.76,-0.25,-10.24,0.06,-0.05,0.00
5749,0.76,-0.26,-10.25,0.06,-0.05,0.00
5784,0.73,-0.26,-10.23,0.06,-0.05,0.00
5819,0.74,-0.26,-10.24,0.06,-0.05,-0.00
5854,0.77,-0.26,-10.24,0.05,-0.05,-0.00
5888,0.76,-0.27,-10.25,0.05,-0.05,-0.01
5923,0.74,-0.24,-10.23,0.05,-0.05,-0.01
5957,0.76,-0.24,-10.25,0.05,-0.05,-0.00
5992,0.78,-0.26,-10.24,0.05,-0.05,-0.00
6027,0.78,-0.23,-10.21,0.05,-0.05,-0.00
6062,0.75,-0.25,-10.23,0.06,-0.05,-0.00
6097,0.74,-0.25,-10.25,0.06,-0.05,-0.00
6132,0.73,-0.27,-10.24,0.06,-0.05,-0.00
6167,0.78,-0.26,-10.17,0.06,-0.05,-0.00
6201,0.76,-0.26,-10.26,0.06,-0.05,-0.01
6250,0.76,-0.27,-10.22,0.06,-0.05,-0.00
6285,0.77,-0.26,-10.23,0.05,-0.05,-0.00
6325,0.78,-0.24,-10.22,0.05,-0.05,0.00
6359,0.78,-0.25,-10.25,0.05,-0.05,0.00
6394,0.75,-0.30,-10.24,0.05,-0.05,0.00
6429,0.72,-0.28,-10.23,0.05,-0.05,-0.00
6464,0.75,-0.27,-10.21,0.05,-0.05,-0.01
6499,0.76,-0.25,-10.24,0.05,-0.05,-0.01
6534,0.77,-0.26,-10.25,0.05,-0.04,-0.01
6569,0.76,-0.25,-10.28,0.05,-0.05,-0.01
6603,0.77,-0.25,-10.24,0.05,-0.05,-0.01
6638,0.79,-0.24,-10.23,0.05,-0.05,-0.00
6673,0.76,-0.23,-10.23,0.06,-0.05,-0.00
6708,0.78,-0.24,-10.24,0.06,-0.05,0.00
6743,0.76,-0.26,-10.24,0.06,-0.05,-0.00
6783,0.75,-0.25,-10.24,0.05,-0.05,0.00
6830,0.76,-0.28,-10.22,0.05,-0.05,-0.01
6864,0.74,-0.25,-10.21,0.05,-0.05,-0.01
6899,0.76,-0.23,-10.23,0.05,-0.05,-0.00
6934,0.79,-0.23,-10.22,0.06,-0.05,-0.00
6969,0.77,-0.23,-10.25,0.06,-0.05,-0.00
7004,0.77,-0.25,-10.24,0.07,-0.05,0.00
7038,0.74,-0.28,-10.26,0.07,-0.05,0.00
7073,0.76,-0.25,-10.19,0.06,-0.05,0.00
7108,0.74,-0.29,-10.26,0.05,-0.05,-0.00
7143,0.76,-0.26,-10.21,0.04,-0.05,-0.01
7178,0.72,-0.25,-10.24,0.04,-0.04,-0.01
7218,0.75,-0.22,-10.23,0.04,-0.04,-0.01
7253,0.79,-0.23,-10.27,0.04,-0.04,-0.01
7288,0.73,-0.36,-8.90,0.03,-0.04,-0.01
7322,0.22,-0.51,-10.20,0.07,-0.01,-0.02
7357,-0.31,-3.15,-10.68,0.04,-0.01,0.04
7392,2.04,1.82,-10.80,-0.11,-0.05,-0.10
7427,1.46,0.93,-9.31,-0.20,-0.15,-0.06
7462,2.22,-0.28,-11.68,-0.28,-0.28,0.05
7496,0.69,-0.95,-12.71,-0.45,-0.51,0.23
7531,0.39,-0.86,-14.13,-0.50,-0.96,0.50
7566,-0.20,-0.80,-16.00,-0.53,-1.26,0.71
7601,-1.41,0.43,-16.39,-0.35,-1.37,0.85
7636,-2.15,0.34,-15.12,-0.12,-1.19,0.92
7676,-2.42,-0.33,-14.21,0.06,-0.76,0.86
7724,-3.08,-1.30,-13.25,-0.24,-0.24,0.66
7759,-1.78,-0.68,-13.54,-0.38,0.07,0.63
7793,-1.11,0.29,-14.63,-0.71,0.30,0.57
7828,0.04,0.30,-13.48,-0.83,0.48,0.57
7863,0.20,0.88,-13.10,-1.02,0.50,0.52
7898,1.65,2.54,-12.79,-0.87,0.43,0.51
7933,3.40,3.28,-11.54,-0.78,0.37,0.41
7967,3.08,4.73,-10.72,-0.48,0.26,0.36
8002,2.99,4.09,-8.10,-0.02,0.07,0.30
8037,3.04,3.06,-7.55,0.05,-0.13,0.25
8072,2.81,4.77,-7.72,0.36,-0.22,0.27
8107,2.64,4.42,-6.97,0.72,-0.27,0.42
8147,1.79,2.83,-6.30,0.60,-0.35,0.46
8193,2.98,3.76,-7.55,0.80,-0.24,0.48
8228,2.17,2.91,-7.33,0.71,-0.11,0.44
8263,2.34,3.90,-6.63,0.60,-0.05,0.43
8298,1.29,2.32,-6.53,0.72,-0.08,0.51
8332,1.44,2.19,-6.54,0.59,-0.17,0.50
8367,2.15,2.76,-7.47,0.67,-0.13,0.56
8402,1.67,0.34,-8.55,0.73,-0.03,0.63
8437,1.31,1.44,-7.51,0.71,-0.03,0.67
8472,1.22,2.39,-8.24,0.76,-0.10,0.76
8507,1.31,1.16,-7.52,0.87,-0.21,0.85
8541,1.52,1.06,-7.38,0.83,-0.37,0.89
8576,0.80,0.33,-7.08,0.92,-0.47,0.96
8616,0.20,-1.28,-7.12,0.86,-0.48,0.96
8651,-0.05,-1.16,-7.16,0.80,-0.40,0.96
8686,-0.04,-1.77,-7.30,0.73,-0.30,0.97
8721,-0.33,-2.06,-7.39,0.62,-0.23,0.94
8755,-0.46,-2.23,-8.50,0.52,-0.15,0.92
8790,-0.55,-2.74,-8.97,0.46,0.00,0.89
8825,-0.46,-2.58,-9.73,0.29,0.15,0.83
8860,-0.47,-2.36,-10.20,0.21,0.32,0.77
8894,-0.81,-2.49,-9.93,0.14,0.40,0.74
8929,-0.55,-1.87,-10.69,0.02,0.40,0.70
8964,-0.33,-0.99,-10.37,0.10,0.38,0.72
8999,0.32,-0.50,-10.14,0.09,0.31,0.72
9034,-0.16,0.13,-11.45,0.15,0.28,0.75
9074,-0.80,-0.45,-11.02,0.30,0.26,0.81
9108,-0.22,0.18,-11.30,0.30,0.26,0.79
9158,-0.55,-0.09,-11.24,0.44,0.37,0.81
9192,-0.56,-0.56,-11.26,0.48,0.40,0.79
9227,-0.61,-0.47,-10.96,0.55,0.40,0.77
9262,-0.55,-0.53,-10.42,0.57,0.35,0.75
9296,-0.05,-0.82,-10.66,0.53,0.29,0.70
9331,0.25,-1.33,-10.17,0.54,0.22,0.65
9366,0.40,-1.60,-10.14,0.44,0.16,0.55
9401,0.69,-1.36,-9.88,0.40,0.12,0.49
9436,0.71,-1.76,-9.45,0.33,0.06,0.42
9470,1.03,-2.16,-9.45,0.25,0.00,0.34
9505,0.93,-2.10,-9.98,0.20,-0.02,0.24
9557,0.61,-1.74,-10.56,0.09,-0.05,0.11
9592,0.60,-1.09,-10.22,0.08,-0.04,0.05
9626,0.29,-2.34,-11.01,0.02,-0.02,0.00
9661,0.38,-3.20,-10.95,0.05,0.05,-0.07
9696,-0.15,-3.11,-9.89,0.05,0.09,-0.14
9731,-0.33,-2.26,-9.71,0.01,0.10,-0.16
9765,-0.06,-2.12,-9.82,-0.07,0.14,-0.16
9800,0.02,-2.52,-8.86,-0.17,0.15,-0.16
9835,0.40,-2.44,-8.58,-0.25,0.12,-0.18
9870,0.67,-2.84,-8.22,-0.25,0.07,-0.19
9905,1.10,-3.01,-9.17,-0.27,-0.02,-0.22
9939,1.41,-2.82,-9.69,-0.19,-0.06,-0.26
9974,0.97,-3.15,-10.05,-0.14,-0.12,-0.28
10014,1.26,-3.17,-10.74,-0.02,-0.17,-0.30
10049,1.43,-2.14,-11.27,0.10,-0.16,-0.31
10084,1.09,-2.48,-11.45,0.18,-0.12,-0.30
10118,0.68,-2.20,-11.39,0.28,-0.09,-0.29
10153,1.30,-2.32,-11.26,0.32,-0.07,-0.28
10188,1.77,-2.16,-11.18,0.34,-0.01,-0.30
10223,1.90,-2.66,-10.58,0.36,0.05,-0.31
10257,2.14,-2.55,-10.02,0.31,0.10,-0.34
10292,1.95,-1.94,-10.10,0.28,0.14,-0.34
10327,1.28,-2.22,-9.48,0.21,0.14,-0.30
10362,1.09,-2.13,-9.13,0.12,0.09,-0.24
10396,1.44,-1.49,-9.22,0.05,0.02,-0.18
10437,1.75,-0.80,-9.49,-0.06,-0.02,-0.11
10471,2.05,-0.90,-9.92,-0.13,-0.02,-0.06
10506,2.01,-1.17,-9.73,-0.13,-0.04,-0.02
10541,1.98,-1.72,-10.07,-0.15,-0.07,-0.01
10575,2.04,-1.23,-10.57,-0.09,-0.09,0.01
10625,2.23,-2.01,-10.60,0.03,-0.09,-0.01
10659,2.18,-1.83,-10.84,0.13,-0.08,-0.05
10694,2.22,-1.90,-11.15,0.22,-0.07,-0.09
10729,2.26,-1.35,-10.99,0.24,-0.05,-0.14
10763,1.86,-1.25,-10.65,0.24,-0.04,-0.15
10798,1.57,-2.37,-10.53,0.20,-0.04,-0.18
10833,1.40,-3.48,-9.82,0.25,-0.04,-0.21
10873,1.02,-3.39,-9.39,0.21,-0.09,-0.29
10919,0.81,-3.08,-9.75,0.19,-0.15,-0.31
10954,1.08,-3.44,-9.13,0.14,-0.17,-0.33
10989,1.40,-2.71,-8.50,0.07,-0.21,-0.36
11024,1.75,-2.18,-8.12,0.05,-0.27,-0.38
11058,1.75,-2.68,-8.07,0.03,-0.31,-0.40
11093,1.73,-2.84,-8.37,0.04,-0.35,-0.43
11128,1.76,-3.25,-8.97,0.08,-0.37,-0.44
11163,1.81,-2.88,-9.44,0.11,-0.37,-0.44
11197,1.64,-2.86,-9.98,0.12,-0.37,-0.42
11232,1.88,-3.20,-10.36,0.16,-0.33,-0.40
11267,1.65,-3.84,-10.68,0.16,-0.25,-0.41
11302,2.01,-3.58,-10.47,0.17,-0.16,-0.43
11342,1.88,-3.45,-10.78,0.14,-0.04,-0.48
11376,1.13,-4.15,-10.43,0.14,0.04,-0.50
11411,0.35,-4.89,-9.53,0.18,0.03,-0.50
11446,-0.08,-4.25,-9.33,0.21,-0.05,-0.48
11481,0.15,-2.81,-10.07,0.19,-0.10,-0.42
11515,0.79,-2.19,-10.71,0.12,-0.09,-0.35
11550,1.13,-2.72,-10.18,0.09,-0.06,-0.30
11585,1.53,-1.96,-9.31,0.05,-0.12,-0.29
11619,2.20,-1.36,-9.50,0.09,-0.20,-0.28
11654,2.15,-1.29,-9.21,0.13,-0.29,-0.27
11689,2.26,-1.64,-9.54,0.16,-0.38,-0.26
11724,1.80,-1.85,-9.62,0.20,-0.44,-0.23
11764,1.59,-2.09,-9.68,0.20,-0.51,-0.17
11798,1.54,-2.51,-10.29,0.18,-0.50,-0.12
11833,1.07,-3.36,-10.38,0.15,-0.42,-0.09
11868,0.93,-3.35,-10.01,0.09,-0.32,-0.11
11903,0.97,-4.27,-10.64,0.06,-0.17,-0.16
11937,0.04,-6.06,-10.23,0.08,-0.01,-0.22
11972,-0.78,-6.48,-9.12,0.10,0.08,-0.30
12007,-0.73,-5.27,-9.11,0.12,0.13,-0.33
12055,-0.18,-3.90,-9.85,0.03,0.24,-0.34
12089,0.06,-2.91,-8.84,-0.05,0.30,-0.32
12124,0.18,-2.38,-7.26,-0.10,0.27,-0.29
12159,0.54,-2.56,-6.74,-0.08,0.17,-0.26
12194,1.19,-2.93,-6.51,0.00,0.08,-0.28
12234,1.58,-3.70,-6.98,0.08,-0.01,-0.35
12280,1.94,-4.24,-8.43,0.17,-0.07,-0.43
12315,2.15,-4.49,-8.71,0.19,-0.07,-0.48
12350,2.75,-4.26,-10.63,0.12,-0.05,-0.54
12384,2.67,-4.06,-10.42,0.15,0.00,-0.55
12419,2.76,-4.04,-11.24,-0.01,0.03,-0.60
12454,2.22,-3.39,-11.98,-0.05,0.15,-0.61
12488,0.88,-4.63,-10.70,-0.09,0.22,-0.58
12523,0.91,-4.39,-9.46,-0.14,0.19,-0.58
12558,1.78,-3.04,-9.56,-0.12,0.18,-0.55
12593,2.32,-3.41,-9.95,-0.16,0.23,-0.53
12627,3.14,-3.00,-10.31,-0.21,0.31,-0.54
12667,3.19,-2.40,-8.84,-0.20,0.31,-0.50
12702,3.11,-2.11,-8.70,-0.19,0.17,-0.45
12737,3.38,-1.24,-8.88,-0.13,-0.00,-0.38
12771,3.80,-0.93,-9.32,-0.09,-0.20,-0.29
12806,3.99,-1.26,-9.99,-0.02,-0.34,-0.22
12841,3.68,-0.94,-10.13,0.06,-0.48,-0.14
12876,3.88,-0.81,-10.75,0.10,-0.55,-0.06
12910,3.86,-1.33,-11.18,0.17,-0.53,0.03
12945,3.78,-2.32,-11.42,0.17,-0.42,0.04
12980,3.36,-1.59,-11.21,0.17,-0.26,0.03
13014,2.93,-2.54,-11.38,0.12,-0.11,0.02
13049,1.78,-4.59,-10.44,0.15,0.02,0.01
13089,0.80,-5.06,-8.29,0.21,0.05,-0.04
13124,1.07,-3.11,-8.86,0.20,0.02,-0.08
13159,1.57,-2.38,-9.94,0.14,0.07,-0.09
13193,1.80,-2.69,-10.14,0.01,0.16,-0.10
13228,2.03,-2.08,-8.72,-0.09,0.22,-0.11
13263,2.36,-1.78,-7.65,-0.16,0.20,-0.09
13297,2.63,-2.14,-7.19,-0.17,0.14,-0.07
13332,3.00,-2.89,-7.78,-0.15,0.07,-0.07
13367,3.46,-3.18,-8.76,-0.13,0.06,-0.10
13401,3.30,-3.01,-9.66,-0.13,0.07,-0.13
13436,3.35,-2.87,-10.64,-0.16,0.08,-0.14
13471,3.23,-2.67,-10.85,-0.18,0.09,-0.12
13519,3.76,-1.89,-11.20,-0.24,0.10,-0.11
13559,3.60,-2.11,-11.59,-0.25,0.13,-0.12
13593,2.67,-2.82,-11.12,-0.20,0.13,-0.12
13640,1.72,-2.66,-9.46,-0.06,0.06,-0.10
13675,2.51,-0.91,-9.70,-0.03,-0.01,-0.11
13709,3.25,-0.88,-10.06,0.03,0.03,-0.11
13744,2.73,-1.63,-9.85,0.03,0.08,-0.16
13779,2.45,-1.26,-8.67,0.08,0.09,-0.17
13813,2.94,-0.97,-8.15,0.12,0.05,-0.15
13848,3.13,-0.49,-9.10,0.13,0.02,-0.12
13883,3.73,-0.25,-9.51,0.15,0.03,-0.07
13917,4.03,-0.16,-9.99,0.09,0.04,-0.02
13952,4.01,-0.29,-10.18,0.12,0.07,0.05
13992,3.85,-0.92,-10.16,0.10,0.05,0.09
14027,4.13,-0.79,-10.28,0.20,0.01,0.12
14062,4.77,-1.44,-11.00,0.22,-0.00,0.09
14096,5.05,-1.32,-11.65,0.26,0.03,0.04
14131,4.22,-1.29,-10.47,0.26,0.04,0.00
14166,3.68,-1.10,-9.67,0.19,-0.01,-0.02
14200,3.47,-4.00,-8.83,0.28,-0.03,-0.02
14235,2.59,-4.82,-8.20,0.25,-0.05,-0.13
14269,3.07,-1.78,-9.26,0.23,-0.03,-0.17
14304,2.55,-1.72,-10.33,0.13,0.05,-0.12
14339,2.72,-2.33,-9.55,0.02,0.14,-0.07
14373,2.77,-1.74,-8.55,-0.04,0.16,-0.02
14408,2.65,-1.75,-8.05,-0.03,0.14,0.04
14448,2.70,-1.76,-8.50,0.02,0.11,0.08
14483,2.60,-2.56,-8.90,0.08,0.08,0.10
14517,3.12,-2.63,-9.59,0.14,0.06,0.07
14552,3.63,-2.55,-10.47,0.21,0.05,0.02
14587,3.71,-2.82,-10.53,0.31,0.04,-0.04
14621,3.55,-2.71,-10.97,0.36,0.01,-0.12
14656,3.75,-1.96,-10.61,0.45,-0.01,-0.18
14691,4.67,-1.90,-11.09,0.40,-0.03,-0.26
14725,5.22,-2.60,-10.81,0.40,0.01,-0.33
14760,3.69,-4.07,-8.65,0.40,0.00,-0.36
14795,3.46,-3.49,-7.89,0.35,-0.08,-0.37
14829,3.82,-2.77,-8.36,0.33,-0.12,-0.36
14864,4.43,-3.06,-9.00,0.21,-0.10,-0.37
14904,4.10,-2.91,-8.86,0.11,0.01,-0.39
14952,3.67,-2.70,-7.82,0.03,0.06,-0.36
14999,4.06,-1.96,-8.26,-0.01,0.07,-0.32
15033,4.49,-1.86,-8.80,0.02,0.09,-0.30
15068,4.37,-2.08,-9.36,0.04,0.09,-0.29
15102,4.87,-0.99,-9.97,0.08,0.09,-0.29
15137,5.48,-1.45,-9.91,0.18,0.07,-0.26
15172,5.33,-2.39,-9.86,0.22,0.02,-0.29
15206,5.16,-2.01,-9.90,0.30,-0.06,-0.28
15241,5.58,-2.00,-10.84,0.28,-0.16,-0.28
15276,5.35,-0.94,-10.05,0.21,-0.24,-0.29
15310,5.71,-1.85,-9.84,0.13,-0.34,-0.30
15350,5.01,-3.83,-8.81,0.11,-0.42,-0.38
15385,3.73,-3.61,-7.78,0.09,-0.55,-0.42
15419,3.78,-2.85,-8.46,0.05,-0.64,-0.40
15454,3.34,-1.89,-9.12,-0.02,-0.66,-0.35
15489,3.13,-1.29,-9.10,-0.11,-0.65,-0.29
15523,2.78,-1.51,-8.46,-0.17,-0.61,-0.25
15558,2.45,-1.31,-7.75,-0.20,-0.56,-0.25
15593,2.38,-1.45,-7.65,-0.18,-0.47,-0.27
15627,2.61,-1.33,-8.05,-0.19,-0.38,-0.32
15662,2.50,-1.58,-8.45,-0.17,-0.30,-0.38
15696,2.68,-1.56,-8.84,-0.11,-0.21,-0.41
15731,2.46,-1.70,-8.94,-0.10,-0.17,-0.43
15766,3.06,-1.66,-9.94,-0.10,-0.13,-0.42
15805,3.05,-1.57,-10.71,-0.10,-0.06,-0.39
15840,3.26,-1.21,-10.71,-0.16,-0.04,-0.37
15874,4.30,-0.36,-10.61,-0.17,-0.04,-0.34
15909,4.46,-1.14,-10.77,-0.20,-0.01,-0.37
15944,3.85,-1.46,-10.51,-0.15,-0.02,-0.41
15978,2.63,-2.22,-9.66,-0.11,-0.10,-0.44
16013,2.60,-1.13,-9.62,-0.05,-0.20,-0.46
16048,2.75,-0.96,-9.17,0.02,-0.29,-0.47
16082,2.71,-0.85,-9.32,0.00,-0.36,-0.47
16117,3.08,-0.40,-8.92,0.03,-0.37,-0.46
16151,2.76,-0.48,-8.91,0.00,-0.39,-0.43
16186,2.42,-0.33,-9.04,-0.01,-0.39,-0.38
16226,2.25,0.33,-9.06,-0.04,-0.40,-0.29
16261,2.37,0.19,-9.51,-0.07,-0.35,-0.22
16295,2.09,0.28,-9.68,-0.08,-0.28,-0.15
16342,1.21,-0.13,-9.20,-0.10,-0.23,-0.07
16377,0.56,-0.20,-8.90,-0.10,-0.27,-0.01
16425,0.46,-0.37,-7.69,-0.11,-0.39,0.08
16460,0.22,-1.25,-7.74,-0.10,-0.49,0.14
16495,-0.22,-0.54,-9.00,-0.05,-0.61,0.19
16530,0.25,-0.37,-9.70,0.02,-0.73,0.24
16564,1.09,0.93,-10.41,0.07,-0.84,0.23
16599,0.73,0.96,-10.58,0.13,-0.95,0.26
16634,-0.46,-0.29,-10.96,0.19,-1.03,0.29
16674,-1.55,-0.07,-11.30,0.18,-1.04,0.34
16709,-2.69,0.18,-13.06,-0.05,-0.81,0.54
16744,-1.62,-0.16,-11.35,-0.17,-0.58,0.56
16779,-1.30,0.37,-11.58,-0.10,-0.36,0.46
16813,-1.75,0.15,-11.21,-0.05,-0.11,0.41
16848,-2.08,0.12,-11.90,-0.07,0.18,0.37
16883,-1.98,0.61,-11.88,-0.09,0.44,0.39
16918,-1.27,0.05,-11.83,-0.10,0.71,0.36
16953,-0.18,0.66,-11.60,-0.12,0.96,0.27
16987,0.53,0.65,-11.21,-0.06,1.18,0.19
17022,0.54,0.80,-10.49,-0.04,1.27,0.12
17057,0.25,0.43,-9.69,0.01,1.21,0.13
17092,1.02,0.81,-9.95,-0.01,1.09,0.14
17132,2.62,0.73,-10.57,-0.02,1.00,0.18
17167,3.00,1.44,-9.67,-0.04,0.89,0.20
17201,3.02,1.00,-9.16,0.02,0.67,0.21
17236,3.50,1.28,-8.35,0.15,0.37,0.20
17271,3.30,0.48,-8.14,0.23,0.10,0.17
17306,2.83,1.48,-8.19,0.25,-0.05,0.17
17341,3.66,0.46,-8.82,0.24,-0.10,0.18
17376,3.72,0.04,-9.31,0.14,-0.02,0.11
17410,3.73,0.76,-9.79,0.12,0.07,0.11
17445,3.55,-0.86,-9.91,0.11,0.16,0.11
17480,3.01,0.15,-9.84,0.10,0.23,0.10
17515,3.74,-0.21,-10.36,0.09,0.29,0.09
17550,4.16,0.10,-10.97,0.08,0.41,0.03
17590,3.84,-0.14,-11.01,0.02,0.53,-0.04
17624,4.13,0.19,-11.20,-0.00,0.61,-0.07
